name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
CryptoServal P2E,1,0.11,0.17,0.05,1,0.05,157,579.0
EtherTulips (Legacy),4,0.43,0.26,0.08,19,1.52,1049,7251.0
Bad Habits Membership Club by Computer Cowgirls,1,0.11,50.0,0.05,1,0.05,199,2.0
GAMA SPACE STATION,2,0.22,1.87,0.1,99,9.9,910,5293.0
DumpsterDorks,2,0.22,0.28,0.07,14,0.9800000000000001,1860,5000.0
LATASHA,4,0.43,4.55,0.97,4,3.88,79,88.0
Computer Cowgirls,1,0.11,5.15,0.44,10,4.4,109,194.0
Matthew Chaim,1,0.11,3.64,2.75,2,5.5,35,55.0
GAMA SPACE STATION GENESIS,2,0.22,3.75,0.06,84,5.04,570,2240.0
Bitchcoin Manifesto,3,0.32,1.26,0.02,5,0.1,300,397.0
Cowboy Cult,1,0.11,17.24,0.0,20,0.0,63,116.0
Lans King ONEz Distribution,2,0.22,50.0,0.29,2,0.58,16,4.0
Tokenmon,2,0.22,1.04,0.01,108,1.08,2021,10419.0
Diego,2,0.22,12.5,69.0,2,138.0,64,16.0
JBCollectibles Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Panther Nation,1,0.11,0.2,0.0,10,0.0,2444,4949.0
InC by hex6c,1,0.11,2.94,22.5,1,22.5,32,34.0
-DO NOT BUY-,2,0.22,0.26,0.0,13,0.0,2441,4954.0
Heavenly Bodies by Ento,1,0.11,2.5,0.16,3,0.48,83,120.0
SympathyForTheDevils,1,0.11,0.05,0.03,3,0.09,1996,5764.0
Greyscale Punks,2,0.22,0.44,0.0,11,0.0,997,2501.0
BitKits - NBA,1,0.11,28.57,0.02,6,0.12,13,21.0
Terrell Owens NFT Gallery & Museum,2,0.22,1.89,0.3,3,0.8999999999999999,66,159.0
QRNFT,1,0.11,4.65,0.09,2,0.18,14,43.0
BitKits - Champions League '21,1,0.11,12.5,0.1,5,0.5,18,40.0
Roger Kilimanjaro,1,0.11,0.1,0.15,1,0.15,126,979.0
Hypervision by Deadmau5 x Mad Dog Jones,1,0.11,0.45,6.0,1,6.0,52,221.0
DeNations,1,0.11,2.04,0.01,4,0.04,1390,196.0
Fvckrender,2,0.22,0.19,1.0,2,2.0,295,1039.0
Mad Dog Jones,5,0.54,0.36,1.48,6,8.879999999999999,353,1657.0
TOKEHANDS,4,0.43,5.0,0.08,5,0.4,75,100.0
License to Make It,1,0.11,2.0,0.03,1,0.03,11,50.0
Biorhythm,1,0.11,4.0,0.11,2,0.22,11,50.0
Library of Obsolescence by Mickey Smith,1,0.11,4.76,0.32,1,0.32,10,21.0
Mallorca Bloom,1,0.11,10.0,0.1,2,0.2,5,20.0
Dirt S1 Holo,1,0.11,4.0,5.0,1,5.0,23,25.0
Blues NFT - Check the Website to Migrate to the New Contract,1,0.11,0.04,0.05,1,0.05,205,2405.0
MettiApe,3,0.32,1.54,0.02,11,0.22,179,714.0
Creepz Genesis,3,0.32,0.05,1.9,5,9.5,347,11111.0
MyMoonboots MB1 Genesis,1,0.11,0.03,0.04,2,0.08,1111,7220.0
Color Blocks 10,1,0.11,100.0,0.0,2,0.0,1,2.0
harrypackart Collection,1,0.11,2.0,0.11,1,0.11,193,50.0
Baby Ape Boat Club,1,0.11,0.6,0.16,2,0.32,189,333.0
Flipper 2022 Access Pass,3,0.32,300.0,0.12,3,0.36,159,1.0
Meta Athletes,1,0.11,0.3,1.0,1,1.0,156,329.0
Leveling Up Heroes - Magical Tier - Phase 1,3,0.32,0.33,0.03,5,0.15,548,1504.0
Look Labs 420 Game,2,0.22,100.0,0.5,2,1.0,233,2.0
Down 2 Earth Club,2,0.22,0.88,0.09,2,0.18,69,226.0
Buckets Whales,1,0.11,3.45,0.0,1,0.0,27,29.0
Crypto Country Club,1,0.11,0.26,0.07,5,0.35000000000000003,501,1918.0
Wild Goat Gang,1,0.11,0.04,0.03,3,0.09,2291,6968.0
CEX Never Ending Tickets,1,0.11,3.45,0.74,1,0.74,29,29.0
The SolaVerse: Companions,1,0.11,0.12,0.04,3,0.12,758,2461.0
Everdragons2 Genesis Token (bridged),1,0.11,100.0,0.0,1,0.0,1,1.0
The SolaVerse: SOLA-STARS,1,0.11,0.1,0.31,2,0.62,873,2000.0
LODB Angels Collection,1,0.11,0.7,0.01,10,0.1,513,1438.0
Everdragons,3,0.32,0.62,0.22,6,1.32,177,972.0
Enlightened Owl Council,1,0.11,1.18,0.05,2,0.1,86,169.0
OmniDiyApes Club,1,0.11,2.17,0.0,1,0.0,43,46.0
BaeCafe,1,0.11,0.1,0.06,1,0.06,498,1000.0
sashimi_lab_next,1,0.11,1.28,0.2,1,0.2,64,78.0
The Collectors NFT,1,0.11,2.44,0.15,2,0.3,32,82.0
Droid Invaders,1,0.11,0.05,0.04,1,0.04,106,2181.0
TubaDAO,2,0.22,2.15,0.0,23,0.0,371,1069.0
Vhigh! Avatar Gen 0.0,1,0.11,0.1,0.02,1,0.02,542,1000.0
Cyberpunk Ape Executives Official,1,0.11,0.07,0.01,1,0.01,230,1500.0
Ape Runners,5,0.54,0.48,0.01,24,0.24,1270,5000.0
Bored Mummy Meet The Maker,1,0.11,0.04,0.01,1,0.01,1023,2338.0
JGener8 Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
CYBER IDOL ORIGINS+,1,0.11,1.39,0.15,1,0.15,39,72.0
Old (The Collectors NFT) Do not use,1,0.11,2.7,0.11,2,0.22,29,74.0
Rocksallustration Collection,1,0.11,14.29,2.0,1,2.0,6,7.0
B00 ART,1,0.11,10.0,0.2,1,0.2,9,10.0
Sno Demon,2,0.22,0.2,0.09,5,0.44999999999999996,857,2496.0
Bored Mummy Halloween Royal Rumble,1,0.11,0.15,0.01,5,0.05,1439,3277.0
Bored Mummy Halloween Candy Factory,1,0.11,100.0,0.01,2,0.02,567,2.0
SoulPass,1,0.11,1.01,0.04,6,0.24,229,595.0
MineablePunks,1,0.11,0.33,0.02,4,0.08,426,1225.0
the dudes factory,1,0.11,7.69,25.0,1,25.0,13,13.0
Akuma Gang,1,0.11,0.29,0.05,1,0.05,44,341.0
Cat's Metaverse,1,0.11,50.0,0.08,1,0.08,4,2.0
Abstract BAYC,2,0.22,2.82,3.0,2,6.0,28,71.0
36FUJI Art,1,0.11,1.35,0.3,1,0.3,55,74.0
CryptoDoodlez: GainzYz,1,0.11,3.33,0.09,1,0.09,17,30.0
Vogu Remixes,1,0.11,50.0,0.25,2,0.5,25,4.0
Gas Mask Challenge,1,0.11,0.5,0.02,1,0.02,44,202.0
Project INK,1,0.11,0.47,0.01,9,0.09,493,1921.0
NEK-UWU by Garrid,1,0.11,20.0,0.0,1,0.0,4,5.0
Ghost Goblins,1,0.11,0.29,0.0,9,0.0,799,3057.0
HIKARI / light,1,0.11,20.0,0.01,1,0.01,22,5.0
Clippy,1,0.11,50.0,1.0,1,1.0,31,2.0
Museum of Bored Apes,1,0.11,33.33,1.0,1,1.0,3,3.0
MaestroPups,2,0.22,0.27,0.0,8,0.0,727,3000.0
Schuylkill river surf club,1,0.11,2.0,0.04,1,0.04,48,50.0
BOMB DUDE,1,0.11,0.63,0.1,1,0.1,79,158.0
The Fortune Cookies,1,0.11,0.86,0.0,5,0.0,224,581.0
DO NOT BUY - ONLY BUY FROM OUR POLYGON LISTING,4,0.43,0.19,0.01,14,0.14,1137,7517.0
Bored Ape Salon,1,0.11,3.48,8.9,4,35.6,97,115.0
Cat's Neighbor,1,0.11,0.88,0.14,1,0.14,90,113.0
Crumbys Bakery,1,0.11,0.1,0.06,1,0.06,515,1000.0
J48BATRINKETS,1,0.11,0.03,0.01,1,0.01,528,3349.0
Kek Chronicles,1,0.11,9.09,0.33,1,0.33,9,11.0
Apymon Monsters,2,0.22,0.07,0.01,3,0.03,886,4451.0
Bored Ape Alt Club,1,0.11,1.45,0.03,1,0.03,32,69.0
Swolfchan's Ape Paintings,1,0.11,5.26,0.1,1,0.1,35,19.0
Space Bored Ape Yacht Club,1,0.11,0.16,0.04,1,0.04,177,645.0
Kurt Cobain by Jesse Frohman V2,1,0.11,0.9,8.0,1,8.0,26,111.0
ShroomBits (ETH),2,0.22,0.45,0.01,4,0.04,246,891.0
SpiroNFT,3,0.32,1.61,0.02,16,0.32,349,995.0
CryptoJunks.wtf,1,0.11,0.47,0.03,11,0.32999999999999996,352,2346.0
Virtual Worldz,1,0.11,5.56,0.09,1,0.09,4,18.0
TradeSquads,2,0.22,0.32,0.22,2,0.44,270,623.0
NFT Waifus Market,1,0.11,2.22,0.1,1,0.1,18,45.0
CryptoBots,3,0.32,0.1,0.08,10,0.8,2252,9984.0
Generativemasks Ukraine Edition,1,0.11,0.81,1.0,1,1.0,75,123.0
Generativemasks Girl,1,0.11,0.43,0.07,1,0.07,124,230.0
Rare Pizzas,1,0.11,0.45,0.99,1,0.99,111,222.0
Blockheads Family,3,0.32,0.18,0.0,7,0.0,1023,3973.0
Cranes (for Special Editions),2,0.22,166.67,0.02,5,0.1,313,3.0
round21 Events - 1155,1,0.11,100.0,0.0,1,0.0,13,1.0
Scientific Ape Society,1,0.11,0.02,0.0032,1,0.0032,225,4444.0
Monster Suit Shop,1,0.11,6.67,0.04,1,0.04,1368,15.0
Internet Game Token,2,0.22,0.04,0.06,3,0.18,1198,8000.0
Fragments of Life by YK,3,0.32,0.8,0.01,8,0.08,595,1000.0
Fan Controlled Football: The Ballerz Collective - Knights,4,0.43,0.37,0.07,18,1.2600000000000002,1420,4829.0
Dragon Rascals (Official),1,0.11,0.76,0.05,6,0.30000000000000004,125,789.0
paopao X Budweiser Royalty,1,0.11,0.45,0.01,2,0.02,363,445.0
Blu DeTiger X Budweiser Royalty,2,0.22,0.45,0.02,2,0.04,358,449.0
T:ME X Budweiser Royalty,1,0.11,0.22,0.02,1,0.02,349,453.0
G-Babyz,1,0.11,1.85,0.0,1,0.0,6,54.0
White Rabbit by GATE,1,0.11,0.13,0.02,11,0.22,4219,8765.0
White Rabbit - PFP,1,0.11,0.34,0.0,11,0.0,1397,3247.0
Meta Organization,3,0.32,300.0,0.17,3,0.51,656,1.0
Zoodlers,2,0.22,0.43,0.0,7,0.0,676,1643.0
Divine Wolves NFTs,1,0.11,0.05,0.04,2,0.08,1895,3800.0
BlockClocks,4,0.43,1.87,0.1,4,0.4,193,214.0
EARLY METABILLIONAIRE,1,0.11,0.18,0.1,1,0.1,506,563.0
The Vampire Game,1,0.11,0.1,0.0,2,0.0,311,2098.0
Creepy Creams: Mecha Melters,2,0.22,0.08,0.02,5,0.1,2229,6000.0
Fox Game Official,2,0.22,0.05,0.0,9,0.0,1097,18540.0
BRAiN VOMiT DooDLES,2,0.22,1.89,0.12,2,0.24,104,106.0
BadGrandmaIMX,1,0.11,25.0,0.0,1,0.0,4,4.0
Polzilla,2,0.22,0.15,0.0,3,0.0,880,2055.0
Sk8Token,1,0.11,0.87,0.0,1,0.0,111,115.0
LAMOverse,1,0.11,0.07,0.04,2,0.08,534,2868.0
CorruptedToadz,1,0.11,0.14,0.15,1,0.15,98,696.0
HOODIES by JakNFT,1,0.11,1.01,1.0,1,1.0,83,99.0
The Boneys,1,0.11,0.3,0.1,2,0.2,345,666.0
FrenToadz by AffenBrot,1,0.11,1.27,0.07,1,0.07,43,79.0
ARTOFFICIAL2021,1,0.11,13.33,50.0,2,100.0,13,15.0
Chibi Apes,1,0.11,0.03,0.18,1,0.18,1875,3000.0
NFTBOY: Bored Ape Racers,2,0.22,0.22,0.01,6,0.06,891,2777.0
Dinomonks,1,0.11,0.14,0.01,5,0.05,1453,3689.0
lukeabc,1,0.11,5.56,0.69,1,0.69,14,18.0
Stats (for Strikers),2,0.22,1.21,0.05,3,0.15000000000000002,91,247.0
CB Hoyo's THIS IS NOT A JPEG,1,0.11,2.02,0.5,2,1.0,56,99.0
HatchDracoNFT,2,0.22,0.14,0.0,11,0.0,1667,8050.0
CryptOrchids,2,0.22,2.58,0.02,10,0.2,118,388.0
PixaTile,1,0.11,50.0,0.0,1,0.0,2,2.0
Hot Dougs,1,0.11,0.1,0.01,2,0.02,465,1962.0
Poor Rich Boys,1,0.11,0.03,0.0,2,0.0,1396,7677.0
Aerial Icons,1,0.11,5.0,0.99,1,0.99,18,20.0
Faces of Angkor,1,0.11,3.7,0.0,1,0.0,7,27.0
The Negative Project Collection 001,1,0.11,2.5,0.33,1,0.33,8,40.0
CAR by SHL0MS,4,0.43,0.4,0.3,4,1.2,704,990.0
Ukrainians Beautiful,1,0.11,12.5,0.12,1,0.12,4,8.0
SHOOT PORTRAITS NOT PEOPLE,1,0.11,16.67,0.2,1,0.2,83,6.0
the remittance token: by karsen daily,1,0.11,100.0,0.0,1,0.0,27,1.0
Through the Looking-Glass V2,1,0.11,10.0,0.0,1,0.0,2,10.0
Segmented Portraits,1,0.11,2.5,0.2,2,0.4,54,80.0
RandyLahee Collection,1,0.11,50.0,0.0,1,0.0,2,2.0
Slivers of Solitude,1,0.11,14.29,0.5,1,0.5,7,7.0
Sleight Of Hand,1,0.11,4.55,0.17,1,0.17,16,22.0
Degenz Den,1,0.11,0.3,0.0489,1,0.0489,166,333.0
Gerygrietss Thanks stamp collection,1,0.11,12.5,0.0,1,0.0,15,8.0
A Man with No Mask,1,0.11,100.0,0.0,1,0.0,29,1.0
Sketchbook - BpJZbfunPh,1,0.11,10.0,0.0,2,0.0,11,20.0
GHOST STORIES || BY DECLAN RMC,1,0.11,7.14,0.3,1,0.3,14,14.0
Broken Backgrounds,2,0.22,0.75,0.2,2,0.4,188,267.0
007 Bond Soiree,1,0.11,2.38,0.5,1,0.5,41,42.0
A Different Light,1,0.11,3.33,0.5,1,0.5,7,30.0
AshleyStrongarm Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Collecting Hands Cards,1,0.11,6.67,0.0,2,0.0,24,30.0
Collection 1: The Early Years,1,0.11,5.26,0.35,1,0.35,14,19.0
PUPOKIA,2,0.22,2.0,0.08,3,0.24,82,150.0
Rowhomes,3,0.32,2.97,2.35,3,7.050000000000001,74,101.0
| Ventures |,1,0.11,1.56,2.25,1,2.25,46,64.0
Collecting Hands,2,0.22,10.0,1.5,3,4.5,24,30.0
Faceless Business Club,1,0.11,0.29,0.6,1,0.6,144,350.0
My Inner Tree,1,0.11,3.45,0.01,1,0.01,42,29.0
ThankYouX and JN Silva,3,0.32,0.9,0.25,6,1.5,105,663.0
Toolpath,2,0.22,4.0,0.05,2,0.1,42,50.0
ADD Generative Drawings,2,0.22,1.1,0.2,4,0.8,137,363.0
B E S T I A R Y,1,0.11,50.0,0.0,1,0.0,2,2.0
Wrapped Elves,2,0.22,6.45,0.0,2,0.0,31,31.0
NFTNerds,2,0.22,200.0,2.58,2,5.16,96,1.0
OG Obey,4,0.43,66.67,0.24,4,0.96,223,6.0
Loot Class (for Adventurers),2,0.22,0.37,0.04,2,0.08,216,545.0
History of nations,1,0.11,18.18,0.01,2,0.02,4,11.0
Murakami.FIowers.Official,1,0.11,2.94,0.05,1,0.05,31,34.0
Mercedes-Benz Colletion NFT,2,0.22,100.0,0.0,4,0.0,35,4.0
Champions Ascension,3,0.32,0.04,0.25,3,0.75,2519,7622.0
The Hair Diary,1,0.11,8.33,0.3,1,0.3,37,12.0
Inside Out Alpha,1,0.11,100.0,0.025,1,0.025,3,1.0
Meta Meatball,1,0.11,9.09,0.01,1,0.01,3,11.0
Shades of Blue II,1,0.11,4.55,0.25,1,0.25,10,22.0
HPPR Hall Passes,3,0.32,75.0,0.14,3,0.42000000000000004,332,4.0
Celebrity MAGAO,1,0.11,50.0,0.0,1,0.0,2,2.0
LORECORE,1,0.11,16.67,0.0,1,0.0,3,6.0
Future Proof Visions,1,0.11,4.24,0.22,5,1.1,74,118.0
NFTihon S01,1,0.11,0.33,0.07,1,0.07,10,300.0
Sleepwalkers NFT,2,0.22,1.01,0.02,6,0.12,285,594.0
Sneaky Bat Syndicate,1,0.11,0.02,0.16,2,0.32,1389,8293.0
Aether Pilgrims,1,0.11,1.85,0.0,1,0.0,8,54.0
Bubu Emoji,1,0.11,6.25,0.01,1,0.01,51,16.0
FOOTYVERSE,1,0.11,1.03,0.1,8,0.8,65,779.0
Punkettes,1,0.11,0.67,0.03,1,0.03,76,150.0
PKG NFTs,1,0.11,25.0,1.0,1,1.0,4,4.0
Anonymice,1,0.11,0.04,0.74,4,2.96,341,10000.0
CryptoAtoms,1,0.11,0.21,0.09,3,0.27,332,1451.0
Surf Punks NFT,2,0.22,1.0,0.32,5,1.6,334,500.0
HidingVault,1,0.11,0.38,2.7,1,2.7,210,264.0
notBanksyEchoes,4,0.43,0.35,0.7,7,4.8999999999999995,1150,1974.0
Chill Bear Club Genesis,2,0.22,0.11,0.06,6,0.36,3725,5556.0
Womanoid,1,0.11,0.34,0.01,4,0.04,377,1165.0
Womanoid Genesis,1,0.11,0.54,0.03,2,0.06,196,367.0
The Silly Sushi,1,0.11,0.27,0.03,4,0.12,506,1474.0
Happy Homies NFT,2,0.22,0.15,0.02,10,0.2,1883,6500.0
Jungle Freaks Motor Club,1,0.11,0.11,0.02,10,0.2,2762,8888.0
CartoonsNFT,1,0.11,0.01,0.03,1,0.03,4839,7776.0
WG Tools Premium Membership,2,0.22,200.0,0.06,2,0.12,231,1.0
DentedFeelsNFT,1,0.11,0.04,0.14,4,0.56,5675,11111.0
NekoChanClub,1,0.11,0.92,0.03,1,0.03,48,109.0
Secret Message by Sandra Jockus (Mind Jungle),1,0.11,0.67,0.06,1,0.06,138,150.0
ALIENEGRA x EDC,1,0.11,0.11,0.08,2,0.16,1168,1760.0
"2426c TRENDY GANG SERIES01 featuring CLOT ""SOULJAHZ""",1,0.11,0.06,0.09,1,0.09,946,1620.0
Emotional Hearts (NVLPE),1,0.11,0.18,0.04,3,0.12,1213,1630.0
The Long Lost,1,0.11,0.05,0.04,5,0.2,4483,9999.0
888 Inner Circle - Blue Realm,2,0.22,0.09,0.08,8,0.64,2556,8892.0
888 Inner Circle - Yellow Realm,4,0.43,0.25,0.01,8,0.08,1790,3204.0
Crazy Carl Collective Genesis NFTs,2,0.22,133.33,0.15,4,0.6,378,3.0
WhitelistNFT MintPass,1,0.11,0.27,0.03,3,0.09,720,1131.0
Nostalgia by YMH,1,0.11,0.04,0.89,1,0.89,2039,2703.0
Remarkable Women NFT,3,0.32,0.22,0.04,13,0.52,2242,6000.0
Proof of P,1,0.11,0.1,0.01,1,0.01,697,1000.0
Cool Apes Official,1,0.11,5.43,0.01,15,0.15,89,276.0
DeadPunks Official,3,0.32,0.14,0.0,14,0.0,2319,10000.0
CryptoRayRays Treats,1,0.11,14.29,0.05,1,0.05,111,7.0
Bored Apes Punk Club,3,0.32,0.47,0.0,26,0.0,2180,5555.0
Dysto Apez Official,3,0.32,0.29,0.36,13,4.68,1875,4444.0
SandVegasCasinoClub Official,1,0.11,0.09,0.31,10,3.1,4200,11111.0
SamuraiDoge3D,1,0.11,0.63,0.03,5,0.15,335,795.0
Genetic Chain - Midnight Runner Pass,1,0.11,0.18,0.29,1,0.29,121,568.0
Staked Plot,6,0.65,1.64,0.0,277,0.0,2325,16929.0
mrsandyeggo Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Staked Critterz,2,0.22,1.08,0.01,39,0.39,2189,3618.0
Lil Baby Cat NFT,1,0.11,0.67,0.0,10,0.0,671,1500.0
Loomways,1,0.11,0.36,0.02,3,0.06,431,839.0
MetaTravelers: Nibiru,2,0.22,0.05,0.02,4,0.08,3025,7777.0
MetaTravelers: Genesis Stone,1,0.11,100.0,0.16,1,0.16,310,1.0
Kumo x World Residents,3,0.32,0.42,0.13,28,3.64,3836,6644.0
Take Heart Collection,1,0.11,0.35,0.08,1,0.08,265,285.0
Hor1zon Troopers,2,0.22,0.06,0.01,4,0.04,3952,6999.0
MetaGeckos Genesis,4,0.43,1.3,0.02,35,0.7000000000000001,950,2685.0
Letters by Vinnie Hager,2,0.22,0.2,3.45,2,6.9,859,1000.0
Samot Club,1,0.11,0.1,0.09,3,0.27,571,3044.0
ArcadeOG,2,0.22,0.24,0.09,2,0.18,358,843.0
Bauhaus Blocks,4,0.43,0.18,0.01,15,0.15,2046,8192.0
Unidentified contract - BForKI3KLQ,4,0.43,400.0,0.02,4,0.08,505,1.0
DOS TRASH,1,0.11,1.25,6.66,1,6.66,30,80.0
Lenia NFT - Artificial Life collection,4,0.43,2.48,0.18,5,0.8999999999999999,154,202.0
RetroViz,1,0.11,0.65,0.01,3,0.03,250,459.0
MaxonBollocks,2,0.22,0.39,0.01,15,0.15,973,3888.0
Pixel Galaxies by PixelGan,3,0.32,1.33,0.04,4,0.16,202,300.0
PaletteMarbles,1,0.11,1.41,0.01,3,0.03,117,213.0
Palettebar,1,0.11,3.57,0.07,7,0.49000000000000005,107,196.0
CJStxr: Cosmos Beckoning,1,0.11,14.29,0.15,1,0.15,13,7.0
Apes Come Out At Night,1,0.11,13.33,0.1,2,0.2,13,15.0
PissPunks,3,0.32,0.49,0.01,49,0.49,1856,9999.0
Penguin Fight Club,1,0.11,0.1,0.01,10,0.1,3241,10000.0
gorillabits legacy,1,0.11,0.1,0.02,1,0.02,286,1000.0
CJStxr: Debut,1,0.11,10.0,1.69,1,1.69,9,10.0
3D Bored Ape YC by Marcos Grijalva,1,0.11,100.0,0.0,2,0.0,1,2.0
OG Pixel Ducks,1,0.11,3.45,1.0,1,1.0,20,29.0
Eerie Elves,1,0.11,0.36,0.03,1,0.03,138,277.0
ILikeTurtles,1,0.11,1.0,0.01,10,0.1,341,1000.0
The lilfrecklez Collection,1,0.11,3.64,0.3,2,0.6,63,55.0
3D Cool Cats by Marcos Grijalva,1,0.11,5.71,0.0,2,0.0,26,35.0
Hash Garage,1,0.11,0.07,0.02,1,0.02,386,1469.0
HIDDEN Open Editions by Hackatao,1,0.11,0.43,0.99,1,0.99,133,231.0
Portion Art Token,3,0.32,1.36,0.0,3,0.0,1121,221.0
TinyLily,1,0.11,0.16,0.0,8,0.0,70,5000.0
EGOR V3,1,0.11,100.0,0.3,1,0.3,1,1.0
3D BASTARD PUNKS,1,0.11,3.64,0.1,2,0.2,26,55.0
3D Masks,1,0.11,2.17,0.99,1,0.99,25,46.0
Astro Punks,1,0.11,1.33,0.06,4,0.24,194,300.0
Screen Legends,1,0.11,25.0,0.6,1,0.6,3,4.0
CryptoMouse,1,0.11,2.56,0.01,1,0.01,11,39.0
Crypto Kid,1,0.11,3.12,0.2,1,0.2,57,32.0
A Gallery Artists,1,0.11,0.75,0.1,1,0.1,34,134.0
CryptoSpooks Genesis,1,0.11,0.33,0.01,10,0.1,858,3001.0
CryptoMickeyMouse,1,0.11,1.82,0.04,1,0.04,128,55.0
Poisoned Bananas,1,0.11,33.33,0.1,1,0.1,3707,3.0
Wired Beast,1,0.11,1.03,0.03,5,0.15,148,487.0
The Holy Pets,1,0.11,0.02,0.03,1,0.03,2616,6660.0
Tokyo Apes,1,0.11,0.05,0.0,4,0.0,845,8124.0
Legoz Mfers,1,0.11,0.28,0.0,5,0.0,101,1810.0
Grumpets,1,0.11,0.06,0.03,2,0.06,1464,3600.0
Half Breeds Hybrid Club (HBHC),1,0.11,0.19,0.0,1,0.0,472,516.0
Rare Folk,2,0.22,0.49,0.09,6,0.54,238,1216.0
Prime Kong Planet by PAP,1,0.11,0.01,0.1,1,0.1,5407,9720.0
Farina X Budweiser Royalty,1,0.11,0.22,0.02,1,0.02,354,447.0
Unc0vered,1,0.11,0.16,0.01,1,0.01,428,610.0
THORWallet Army,2,0.22,0.1,0.05,2,0.1,1834,2013.0
BlankFaceHaylosPiece3,2,0.22,0.28,0.08,2,0.16,701,711.0
BlankFaceHaylos,2,0.22,0.16,0.0,4,0.0,1289,2466.0
Drunken Pandas Official,2,0.22,0.1,0.0,3,0.0,931,3000.0
AtomicAntzOfficial,1,0.11,0.15,0.02,2,0.04,468,1356.0
HypeHippo.io Female Edition,2,0.22,0.31,0.0,5,0.0,663,1610.0
The Crypto Trolls,1,0.11,0.11,0.0,2,0.0,424,1770.0
Polar Pals Bobsledding,1,0.11,0.05,0.01,2,0.02,1135,4154.0
FusionApes,4,0.43,0.14,0.03,6,0.18,1696,4201.0
The Dead DOTD,1,0.11,0.59,0.0,3,0.0,243,511.0
BlockchainHamstersSquad,1,0.11,0.29,0.04,1,0.04,154,349.0
SleepySloths NFT,1,0.11,0.3,0.0,2,0.0,343,669.0
Lil' Boomies,1,0.11,0.11,0.01,1,0.01,322,893.0
KittySupercars,1,0.11,0.07,0.0,1,0.0,712,1526.0
Uniqly Genesis Physical Collection,1,0.11,0.05,0.03,3,0.09,1428,5794.0
The Red Ape Family,1,0.11,0.15,0.75,1,0.75,336,666.0
Mega City Medallions,3,0.32,1.67,0.25,7,1.75,191,420.0
Entangled in blue,1,0.11,13.33,0.0,2,0.0,4,15.0
Anti Runners,2,0.22,6.91,0.05,25,1.25,109,362.0
The Blerginning,1,0.11,0.23,0.04,1,0.04,232,431.0
Vivid by Hendro Soetrisno,2,0.22,20.0,0.0,2,0.0,8,10.0
Vailiens,1,0.11,0.03,0.1,2,0.2,487,6294.0
Human Nature by Harry Files,1,0.11,1.78,0.02,5,0.1,167,281.0
EGGTOMATONS,1,0.11,0.18,0.01,2,0.02,399,1116.0
Spaceships For Slimes,2,0.22,3.77,0.25,2,0.5,51,53.0
Astro Chromatica,1,0.11,5.56,0.0,2,0.0,29,36.0
To be hidden,1,0.11,50.0,0.88,1,0.88,324,2.0
DRRT,1,0.11,0.25,0.02,5,0.1,692,2021.0
Sequences (for Tunes),2,0.22,0.91,0.03,2,0.06,103,219.0
ApePunks!,1,0.11,0.09,0.0,3,0.0,879,3332.0
PiratePunksNFT,1,0.11,0.21,0.01,2,0.02,308,953.0
dmccartney,1,0.11,100.0,0.0,1,0.0,1,1.0
Pop Wonder Land Full Map,1,0.11,6.67,0.0,1,0.0,7,15.0
maksha,1,0.11,100.0,0.0,1,0.0,1,1.0
Polys.art,4,0.43,0.59,0.04,10,0.4,508,1707.0
NEXUS XSULLO,1,0.11,0.42,0.42,2,0.84,64,476.0
Chimpers Genesis,3,0.32,4.62,45.0,3,135.0,61,65.0
Register Collection,1,0.11,10.53,0.3,2,0.6,83,19.0
Proof of Sanity,1,0.11,25.0,1.0,1,1.0,36,4.0
0N1 Gear,3,0.32,0.43,0.0,15,0.0,1743,3486.0
PURE PATAGONIA,2,0.22,15.0,0.65,6,3.9000000000000004,28,40.0
Time Trails,1,0.11,5.0,1.0,1,1.0,11,20.0
"""Away  I  Flew - Visual Poetry of Being Human"". Photography by Jerad Armijo - 61 1/1 NFTs",2,0.22,6.56,0.95,4,3.8,35,61.0
Register Art,1,0.11,3.85,20.0,2,40.0,29,52.0
thought of dreamz,1,0.11,0.41,0.15,1,0.15,100,242.0
PROOF OF {ART}WORK,1,0.11,10.0,3.0,7,21.0,43,70.0
Ascended Visions by 93nido,1,0.11,15.0,0.07,3,0.21000000000000002,106,20.0
Bored Breakfast Club,4,0.43,0.24,0.06,12,0.72,2622,5000.0
Dennis Rodman's Barbershop,1,0.11,0.07,0.07,2,0.14,1314,2857.0
Mutant Shiba Club | MSC,1,0.11,0.03,0.2,3,0.6000000000000001,5390,10000.0
Wasted Whales: Blackout,1,0.11,0.04,0.03,1,0.03,275,2350.0
The Sweep Pass,1,0.11,0.11,0.0,1,0.0,252,888.0
Superlative Mutated Apes,2,0.22,0.03,0.01,2,0.02,2546,6880.0
Surf Dreamz by Dann Petty,5,0.54,3.0,0.18,12,2.16,216,400.0
3x3punks,1,0.11,0.03,0.0,1,0.0,1199,2928.0
The Yakuza Cats Society,5,0.54,0.37,0.04,33,1.32,2837,8929.0
