name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
DraGONS 2171,2,0.22,0.75,0.04,28,1.12,732,3757.0
Chubbiverse Frens,3,0.32,0.06,0.09,5,0.44999999999999996,2474,8888.0
Guppy Gang,1,0.11,0.02,0.11,2,0.22,1586,8001.0
Filaments - Generative Pixel Art,4,0.43,4.6,0.29,23,6.67,353,500.0
Dopey Ducklings,1,0.11,0.1,0.01,2,0.02,847,2044.0
FPB - Old Collection,4,0.43,0.18,0.0,17,0.0,4035,9442.0
ASM AIFA Genesis,6,0.65,0.08,4.5,8,36.0,549,10000.0
The Panels - Blocks,8,0.86,3.2,0.01,264,2.64,870,8251.0
HeadDAO,3,0.32,0.03,0.06,3,0.18,1058,10000.0
Bad Baby Dinos,2,0.22,0.05,0.1,4,0.4,1824,7780.0
The Space Cats,5,0.54,0.71,0.0,71,0.0,2353,9999.0
BlackInBackKat,1,0.11,0.07,0.0,3,0.0,1412,4435.0
Gone to Mars,1,0.11,0.28,0.01,3,0.03,689,1089.0
Moose Trax,2,0.22,0.02,0.005,2,0.01,944,9998.0
Sad Monke Companions,1,0.11,0.52,0.0,17,0.0,748,3297.0
Ether Terrestrial,2,0.22,0.05,0.02,2,0.04,1366,4096.0
ZombieCats,3,0.32,0.03,0.01,3,0.03,2117,9999.0
Froggies Beginnings,2,0.22,0.15,0.0,6,0.0,1587,4096.0
DAO Turtles,4,0.43,0.23,0.6,23,13.799999999999999,2699,9859.0
UnStackedToadz,2,0.22,0.12,0.01,12,0.12,453,9999.0
Lady KILLAz,1,0.11,0.08,0.01,8,0.08,3095,9971.0
NiftyCookies,2,0.22,11.76,0.02,2,0.04,184,17.0
Bubblegum Kids,5,0.54,0.15,0.06,15,0.8999999999999999,3566,10000.0
Terra Nullius V2,6,0.65,0.25,0.06,10,0.6,1369,4000.0
ZombieToadz,1,0.11,0.34,0.01,19,0.19,1678,5554.0
Bear Market Bears NFT,7,0.75,0.28,0.0,28,0.0,3052,9944.0
RareBunniClub,4,0.43,0.07,0.01,4,0.04,2007,5500.0
Standametti,5,0.54,0.23,0.02,10,0.2,1778,4331.0
Bastard Penguins,3,0.32,0.15,0.01,14,0.14,3845,9579.0
Geomes,2,0.22,0.6,0.01,12,0.12,480,2000.0
Maxwells,2,0.22,1.17,0.07,6,0.42000000000000004,242,512.0
UninterestedUnicorns,4,0.43,0.1,0.08,7,0.56,1320,6899.0
Wassies by Wassies,14,1.51,0.42,0.62,40,24.8,2629,9546.0
Nifty League DEGENs,9,0.97,0.15,0.36,15,5.3999999999999995,3230,9899.0
Vault Of Gems,1,0.11,0.06,0.0,3,0.0,1906,4807.0
Ether Street Cemetery,1,0.11,0.39,0.02,1,0.02,142,258.0
The Glitches NFT,4,0.43,0.08,0.01,4,0.04,2843,4999.0
BlootElves' Hell,3,0.32,0.54,4.0,8,32.0,387,1487.0
Impermanent Digital,3,0.32,0.39,0.02,11,0.22,1407,2828.0
Citadel Of The Machines,6,0.65,0.29,0.0,29,0.0,2523,9951.0
OnChain Wine,1,0.11,0.2,0.01,2,0.02,604,1000.0
Crypteriors: Locals,6,0.65,0.23,0.0,10,0.0,1805,4307.0
The Non-Human Artwork Project,1,0.11,0.36,0.0,1,0.0,139,277.0
Nobody .,3,0.32,0.25,0.01,8,0.08,1236,3210.0
lootprints (for MoonCats),9,0.97,0.19,0.04,22,0.88,2296,11718.0
The Soldiers Of The Metaverse,3,0.32,0.12,0.01,9,0.09,2556,7500.0
Bad Bunnies NFT,7,0.75,0.4,0.02,22,0.44,1894,5500.0
Project moved V3,1,0.11,0.15,0.01,1,0.01,330,666.0
Origins by PixelGan,1,0.11,1.0,0.7,1,0.7,67,100.0
KIA Ordinance,1,0.11,0.1,0.01,1,0.01,899,988.0
unicornsmoved,4,0.43,0.12,0.01,8,0.08,2411,6900.0
H3ADCASES,1,0.11,0.09,0.0,1,0.0,364,1111.0
GenHall,3,0.32,0.15,0.0,4,0.0,756,2721.0
Unusual Whales,4,0.43,0.22,0.03,15,0.44999999999999996,3354,6969.0
Glitch (in the Matrix),5,0.54,0.49,0.0,30,0.0,1793,6118.0
Mars Cats Voyage,3,0.32,0.3,0.04,30,1.2,3641,10000.0
WeMint Washington,2,0.22,0.02,0.0,2,0.0,3733,10000.0
Loot (a Residence Card),1,0.11,0.11,0.02,2,0.04,393,1830.0
Once Upon A Time Project,1,0.11,0.14,0.0,7,0.0,1104,4903.0
Fewmans,5,0.54,0.05,0.0,5,0.0,5050,9349.0
Epic Eagles,1,0.11,0.04,0.01,3,0.03,3834,7676.0
Tunes Project,13,1.4,0.38,0.0,19,0.0,2241,4995.0
Barefoot Parrots Island,6,0.65,0.4,0.02,50,1.0,3445,12555.0
Deed,1,0.11,1.04,0.0,18,0.0,363,1730.0
FoxyFam,4,0.43,0.18,0.03,6,0.18,1300,3333.0
MONSTER MOB,1,0.11,0.06,0.0,5,0.0,1703,7777.0
Unidentified contract - V7hByRdrhA,6,0.65,95.24,0.0,20,0.0,1404,21.0
Baby Llama Chemistry Labs,1,0.11,50.0,0.0,1,0.0,1962,2.0
Axolittles,2,0.22,0.12,0.04,12,0.48,3501,10000.0
Rookie League,4,0.43,0.23,0.01,23,0.23,1988,10000.0
sLoot (Loot for Scammers),5,0.54,0.53,0.0,41,0.0,2093,7808.0
MONAI WORLD,2,0.22,0.4,0.05,2,0.1,222,499.0
Completely Pointless NFT,2,0.22,0.21,0.01,2,0.02,828,969.0
Message to Martians,1,0.11,0.17,0.02,1,0.02,369,590.0
Space Capsules,3,0.32,0.1,0.04,9,0.36,991,8888.0
Transponders,3,0.32,0.1,0.03,9,0.27,980,8888.0
Animathereum,7,0.75,0.46,0.0,46,0.0,2240,9999.0
OneDayPunks | One Per Wallet,7,0.75,0.07,0.01,7,0.07,9984,10000.0
LootCreatures,2,0.22,0.02,0.01,2,0.02,1050,8330.0
FPS Loot,4,0.43,0.26,0.0,18,0.0,1621,6969.0
ENCODE Graphics,4,0.43,0.39,0.03,7,0.21,615,1818.0
Lysergic Labs Shroomz,1,0.11,0.05,0.01,4,0.04,3167,8590.0
Space Loot,2,0.22,0.07,0.0,6,0.0,1612,8000.0
Fly Frogs,5,0.54,0.09,0.01,9,0.09,3926,9999.0
Loot (for Cyberpunks),6,0.65,0.4,0.01,12,0.12,1210,3011.0
Loot Weapon,4,0.43,1.05,0.0,26,0.0,594,2486.0
Loopy Donuts,2,0.22,0.06,0.01,6,0.06,3877,10000.0
Loot Resources,1,0.11,0.12,0.01,2,0.02,296,1634.0
Extension Loot (for Adventurers),9,0.97,0.14,0.01,11,0.11,2209,7779.0
WhatTheFoxes,1,0.11,0.02,0.0,1,0.0,1153,4004.0
Neon Junkies,4,0.43,0.27,0.0,25,0.0,2927,9135.0
MoreOrLess,2,0.22,0.2,0.0,2,0.0,825,1001.0
Paladin Pandas,2,0.22,0.06,0.09,6,0.54,2571,10000.0
Wrapped Pixereum,2,0.22,0.07,0.06,2,0.12,994,2946.0
PsychoPunks NFT,1,0.11,0.45,0.02,9,0.18,537,1988.0
Parable NFT,4,0.43,0.93,0.0,27,0.0,511,2911.0
Baby Llama Club,2,0.22,0.17,0.0,13,0.0,2829,7777.0
Mighty Manateez,5,0.54,0.23,0.0,23,0.0,2503,10000.0
Monkey Bet DAO,12,1.29,1.09,0.01,109,1.09,4064,10000.0
Fast Food Frens Collection,2,0.22,0.04,0.03,2,0.06,1854,5541.0
Bunker Beasts,1,0.11,1.35,0.01,54,0.54,850,3989.0
99 Pixel Dicks,1,0.11,1.0,0.0,1,0.0,79,100.0
Joe Tamponi: Trading Cards,2,0.22,6.9,0.0,4,0.0,339,58.0
THEM Hatters,1,0.11,0.24,0.01,5,0.05,455,2073.0
Chads NFT,2,0.22,0.05,0.01,5,0.05,2355,10000.0
Keplers Civil Society,4,0.43,0.58,0.0,45,0.0,1995,7776.0
Lostboy NFT,3,0.32,0.03,0.06,3,0.18,3502,10000.0
Numerali Creaturae,1,0.11,0.5,0.04,1,0.04,143,201.0
Quaks,1,0.11,0.02,0.0,1,0.0,1486,6000.0
CanineCartel,2,0.22,0.11,0.0,11,0.0,4351,10000.0
weape24,5,0.54,0.1,0.01,10,0.1,4098,9900.0
Chill Frogs NFT,6,0.65,0.3,0.02,18,0.36,2372,6000.0
Degenerated High Flyers,2,0.22,0.09,0.0,6,0.0,1093,6969.0
Alien Embryos,1,0.11,0.21,0.0,3,0.0,220,1453.0
The KILLAZ,2,0.22,0.12,0.02,12,0.24,4048,9971.0
The Lost Glitches,5,0.54,0.17,0.02,17,0.34,2887,9999.0
Curse NFT Tickets,4,0.43,0.8,0.06,8,0.48,519,1000.0
Krazy Koalas NFT,5,0.54,0.14,0.01,14,0.14,3898,9999.0
Audioglyphs,17,1.83,0.41,0.04,41,1.6400000000000001,2742,10000.0
Lost Souls Sanctuary,4,0.43,0.42,0.02,42,0.84,1866,9998.0
32px Penguins,3,0.32,0.13,0.0,8,0.0,2277,6363.0
Apes Of Space,1,0.11,0.05,0.05,5,0.25,5511,10000.0
Derpy Birbs,2,0.22,0.04,0.01,3,0.03,1837,8192.0
RagingRhinos,2,0.22,0.2,0.0,10,0.0,1616,5000.0
Paintglyphs V2,1,0.11,0.24,0.05,1,0.05,190,417.0
Citizens of Bulliever Island,1,0.11,0.03,0.12,3,0.36,2261,10000.0
Fast Food Glyphs,1,0.11,0.39,0.05,2,0.1,237,514.0
The BirdHouse,3,0.32,0.22,0.01,13,0.13,2108,6000.0
Pudgy Pixel Penguins,3,0.32,0.11,0.01,5,0.05,1634,4444.0
BORING HEADERS SOCIETY,1,0.11,0.47,0.07,1,0.07,101,212.0
Warriors of Aradena,3,0.32,0.18,0.07,14,0.9800000000000001,1987,8000.0
Sad Frogs District,3,0.32,0.27,0.0,19,0.0,2206,6995.0
Cyber City Girls Club,5,0.54,0.23,0.0,13,0.0,993,5555.0
Ready Player Cat NFT,4,0.43,0.12,0.07,6,0.42000000000000004,2047,4950.0
Space Poggers,5,0.54,0.54,0.01,67,0.67,3474,12442.0
Vieri Bottazzini | Shades Of Blue,2,0.22,7.5,0.3,3,0.8999999999999999,35,40.0
Save the Martians,2,0.22,0.03,0.0,4,0.0,4044,14166.0
Lumps World,3,0.32,0.8,0.39,4,1.56,276,500.0
PhilipPhunks,1,0.11,1.98,0.05,2,0.1,39,101.0
Osiris Cosmic Kids,5,0.54,0.1,0.03,10,0.3,2571,9999.0
Redemption - Generative Art,3,0.32,0.29,0.01,3,0.03,471,1024.0
Dogenity,1,0.11,0.06,0.01,1,0.01,552,1709.0
PyMons,3,0.32,0.19,0.01,21,0.21,1675,11111.0
Mintopoly!,1,0.11,6.35,0.02,4,0.08,180,63.0
Buzzed Bear Hideout,1,0.11,0.07,0.05,7,0.35000000000000003,2647,9999.0
Quanta Captures,1,0.11,1.0,0.09,1,0.09,35,100.0
PunkDogs,1,0.11,0.1,0.01,1,0.01,464,1000.0
Hammys,2,0.22,0.2,0.2,2,0.4,432,1000.0
Degenz,10,1.08,0.28,0.67,31,20.77,1950,11111.0
STEKKEL THE BLUEPRINT,1,0.11,16.67,0.05,1,0.05,167,6.0
Nft Collectors Social Club,2,0.22,0.34,0.02,3,0.06,83,870.0
Vieri Bottazzini | Color Editions,2,0.22,40.0,0.04,2,0.08,89,5.0
Gorilla Nemesis,3,0.32,1.12,0.02,56,1.12,1308,5000.0
My Baby Pickle,2,0.22,0.9,0.0,21,0.0,277,2338.0
Cyano Art Collection by Jimi Albert,1,0.11,4.95,0.33,5,1.6500000000000001,40,101.0
Universal Soldiers,1,0.11,0.08,0.02,1,0.02,130,1234.0
CryptoFoxes,4,0.43,1.63,0.03,181,5.43,2919,11111.0
AI43 Strings,5,0.54,1.25,0.01,49,0.49,1043,3907.0
EtherBeanz,2,0.22,0.2,0.01,2,0.02,420,1000.0
Black boxes,1,0.11,0.39,0.0,1,0.0,121,256.0
AI42 Loops,7,0.75,0.58,0.01,31,0.31,1816,5346.0
DigiRocks,9,0.97,1.48,0.02,32,0.64,1329,2158.0
ElonPunks,1,0.11,0.51,0.0,5,0.0,428,990.0
CryptoClownz,1,0.11,1.0,0.0,1,0.0,11,100.0
CryptoFaces!,1,0.11,0.06,2.0,1,2.0,16,1600.0
CyberShrooms,2,0.22,0.2,0.04,2,0.08,511,999.0
CryptoFoxes Origins to Migrate,1,0.11,0.1,0.44,1,0.44,78,1001.0
KinkySkullx,3,0.32,0.79,0.78,4,3.12,157,506.0
CryptoRunners,1,0.11,0.1,0.02,1,0.02,122,1000.0
Diaper Dogs,1,0.11,0.1,0.05,1,0.05,466,978.0
FoxPunk,2,0.22,0.8,0.04,4,0.16,229,500.0
KINGS OF LEON x YELLOWHEART NFTS,9,0.97,0.17,0.03,11,0.32999999999999996,4972,6479.0
CryptoFrogz,1,0.11,1.83,0.05,9,0.45,251,493.0
Crypto Pixel Pepe,3,0.32,0.37,0.03,3,0.09,180,802.0
Bitbones,1,0.11,0.1,0.08,1,0.08,499,1000.0
Crypto Duuudes,2,0.22,1.17,0.45,2,0.9,60,171.0
Blocklete Golf,1,0.11,0.05,0.0,1,0.0,539,1952.0
Criss Cross,1,0.11,0.45,0.35,1,0.35,38,220.0
MLB Champions,6,0.65,0.39,0.0045,963,4.3335,2656,249111.0
CryptoDozer Legacy,1,0.11,0.0,0.0,3,0.0,58792,394203.0
PandaEarth,3,0.32,0.12,0.05,8,0.4,893,6598.0
BWOW // 8-Bit,3,0.32,4.0,0.25,4,1.0,78,100.0
Anocam x Editions,2,0.22,200.0,0.14,2,0.28,94,1.0
TRANSMISSIONS | LOVEBEING,1,0.11,2.9,0.15,2,0.3,8,69.0
Personae by Oxen,1,0.11,11.11,0.1,1,0.1,3,9.0
Braille V2,1,0.11,10.0,0.0,1,0.0,7,10.0
The world of illustration,1,0.11,50.0,0.12,1,0.12,2,2.0
Golden State V2,1,0.11,25.0,0.0,1,0.0,2,4.0
Vieri Bottazzini | B&W Editions,1,0.11,100.0,0.05,1,0.05,33,1.0
PlayWithMe V2,1,0.11,33.33,0.08,1,0.08,7,3.0
Galerie de Sagrada Familia,1,0.11,100.0,0.0,4,0.0,33,4.0
ACKFTW,1,0.11,1.45,1.68,1,1.68,59,69.0
From Ghana with Love Installment 1,1,0.11,20.0,0.0,1,0.0,3,5.0
Tmatanga,1,0.11,33.33,0.0,1,0.0,3,3.0
BinoGlyph,2,0.22,2.33,0.0,4,0.0,59,172.0
Kibatsu Mecha,6,0.65,0.63,0.26,14,3.64,1532,2222.0
5715 Miles of Coast,1,0.11,14.29,0.0,1,0.0,5,7.0
Drone Photography Videography,1,0.11,16.67,0.0,1,0.0,5,6.0
Grant Riven Yun Early Works,1,0.11,16.67,0.0,1,0.0,5,6.0
WABI-SABI by Kotegawa,1,0.11,2.74,0.06,2,0.12,56,73.0
Villainy Krackles,1,0.11,1.0,0.12,1,0.12,71,100.0
Kevin find stuff while wondering EDITIONS,1,0.11,100.0,0.5,1,0.5,48,1.0
DMX EDITIONS,1,0.11,100.0,0.0,1,0.0,49,1.0
LOVEBEING EDITIONS,1,0.11,16.67,0.07,1,0.07,59,6.0
Chroma Chronicles,1,0.11,25.0,0.0,1,0.0,3,4.0
Natures Storms,1,0.11,50.0,0.0,1,0.0,2,2.0
OGs by JakNFT x Kotegawa,5,0.54,1.9,0.24,7,1.68,231,369.0
Heart2Heart - Nothing But Love NFT,1,0.11,6.25,0.0,1,0.0,14,16.0
Artists Catalogue-2021,1,0.11,7.14,0.0,1,0.0,14,14.0
SuperSzcz4 GM,4,0.43,250.0,6.9,5,34.5,58,2.0
PUNKS 2: KING BLACKBORED Collector's Edition,10,1.08,1.6,0.18,12,2.16,710,750.0
Moteh - Limited Editions,1,0.11,100.0,0.33,1,0.33,41,1.0
AstroRoss - Editions,1,0.11,100.0,0.03,1,0.03,12,1.0
OG Official,3,0.32,0.04,0.0,4,0.0,1698,9999.0
precox face paint art,1,0.11,3.7,0.06,2,0.12,29,54.0
The Endings,1,0.11,4.17,0.0,1,0.0,18,24.0
Seasonal - Bryan Minear -  A Collection of 1/1 Landscape Photography from the Midwest,1,0.11,2.5,0.25,1,0.25,24,40.0
Trashuary: Born Again,1,0.11,1.92,0.05,1,0.05,7,52.0
Poetry in Motion - SuperRare Series by Jessica Moore,1,0.11,100.0,0.0,1,0.0,1,1.0
STARKADE: The Lost Fighters,3,0.32,3.49,0.38,11,4.18,232,315.0
I am 17707,1,0.11,2.22,1.0,1,1.0,17,45.0
National Parks NFT,4,0.43,0.29,0.04,14,0.56,1849,4825.0
Modern Renaissance Frens,2,0.22,64.29,0.34,9,3.06,69,14.0
WMN Project Edition #2 - Isle of Divinity,1,0.11,9.09,5.0,1,5.0,11,11.0
MechaPenguins,5,0.54,0.25,0.09,15,1.3499999999999999,1619,6000.0
"Fake Rare "" @lpha Contrary Kid "" Bday Edition",1,0.11,33.33,1.0,1,1.0,13,3.0
Eth.r Brews Generative Collection,2,0.22,1.06,0.03,23,0.69,884,2172.0
Bucket List SEA-BAJA,1,0.11,7.41,0.0,2,0.0,31,27.0
Glitch - OIBG4GW9rJ,1,0.11,12.5,0.0,1,0.0,7,8.0
Figure Studies by Caitlin Cronenberg,2,0.22,26.32,0.0,5,0.0,13,19.0
The Hamily 2022,1,0.11,3.23,12.22,1,12.22,25,31.0
Lost & Found - TOlCufUw7V,1,0.11,10.0,0.0,1,0.0,9,10.0
Frankie Sutera,1,0.11,100.0,0.0,1,0.0,1,1.0
TIMEPieces x FOTO,2,0.22,200.0,0.14,4,0.56,321,2.0
Reuben Wu - Limited Editions,4,0.43,400.0,0.48,4,1.92,194,1.0
Wrapped Penguins,1,0.11,0.18,3.19,1,3.19,99,567.0
Synesthesia by PLS&TY,1,0.11,8.13,0.14,10,1.4000000000000001,68,123.0
The Apesons NFT,1,0.11,0.49,0.01,17,0.17,903,3456.0
ArtCollection A_by_Rishiraj,1,0.11,6.67,0.0,1,0.0,14,15.0
Jax Editions Genesis,1,0.11,0.31,0.04,1,0.04,161,325.0
Low Effort Nouns,2,0.22,0.86,0.01,20,0.2,505,2334.0
Right Click Shave,1,0.11,2.78,0.0,1,0.0,36,36.0
ACK Collector Badges,3,0.32,5.45,6.9,3,20.700000000000003,55,55.0
John Knopf Limited Editions,5,0.54,250.0,0.07,5,0.35000000000000003,178,2.0
Cath Simard Editions,8,0.86,800.0,0.8,8,6.4,207,1.0
From Above The Clouds,1,0.11,14.29,0.0,1,0.0,7,7.0
Seasonal Collection Airdops,1,0.11,100.0,0.0,1,0.0,20,1.0
TommyWilson,1,0.11,2.56,0.3,2,0.6,29,78.0
Seascapes - gPplvNs0Pr,2,0.22,12.5,0.0,2,0.0,13,16.0
Occulta Verba by Cristina Spinei & luxpris,2,0.22,16.0,0.0,4,0.0,12,25.0
Sliderverse by Che-Yu Wu x White Castle,9,0.97,2.03,0.02,26,0.52,533,1279.0
The Wrapture by Dmitri Cherniak,2,0.22,6.0,0.0,3,0.0,35,50.0
Origami Dream by k0ch,5,0.54,2.69,0.08,6,0.48,192,223.0
The Piano,2,0.22,28.57,0.0,2,0.0,6,7.0
Persian House,1,0.11,10.0,0.0,1,0.0,10,10.0
Alone in Japan - by Anocam,1,0.11,10.0,0.0,1,0.0,8,10.0
CryptoGodKing by Steve Pikelny,4,0.43,2.22,0.69,4,2.76,121,180.0
Patchwork Saguaros by Jake Rockland,4,0.43,6.94,4.9,5,24.5,55,72.0
The World of Pepe Clover,1,0.11,6.67,6.99,1,6.99,6,15.0
Grains V2,1,0.11,12.5,0.0,1,0.0,3,8.0
GhostsProject,7,0.75,0.51,0.14,51,7.140000000000001,3342,9998.0
Scobelverse - 1/1s,1,0.11,16.67,0.0,1,0.0,6,6.0
Song Remixes and Singles,1,0.11,100.0,0.28,1,0.28,87,1.0
High Giraffe Academy Official,1,0.11,0.46,0.0,3,0.0,361,650.0
Lonely Shadows,2,0.22,2.85,0.01,14,0.14,241,492.0
Angry Ape Army,4,0.43,1.11,1.75,37,64.75,1101,3333.0
Jamfactory Creature Club,1,0.11,5.1,0.05,10,0.5,98,196.0
FullBodyApeClub,3,0.32,1.08,0.05,12,0.6000000000000001,555,1111.0
Golden Future by Brendan North,1,0.11,100.0,0.12,1,0.12,174,1.0
A Window Of Opportunity,1,0.11,50.0,0.05,1,0.05,8,2.0
Che-Yu Wu x Nobody,5,0.54,1.28,0.07,14,0.9800000000000001,484,1092.0
Delectables by Foodmasku,2,0.22,0.45,0.04,9,0.36,1065,2000.0
Vogue Singapore NFT Collection,1,0.11,10.0,0.21,1,0.21,148,10.0
Mona Spaces,1,0.11,0.61,1.0,1,1.0,104,165.0
#LisArtPuzzle,1,0.11,2.7,0.06,3,0.18,12,111.0
Reuben Wu - Lux Noctis,1,0.11,25.0,0.0,1,0.0,4,4.0
Crypto Calaveras NFT,2,0.22,0.62,0.06,8,0.48,271,1289.0
Secret Folder,1,0.11,40.0,0.05,2,0.1,33,5.0
Tux - STHHDChoWM,1,0.11,1.0,1.25,4,5.0,45,400.0
Thank You Drops,1,0.11,100.0,0.45,1,0.45,29,1.0
Crypto Calaveras Genesis Membership,2,0.22,1.41,0.04,12,0.48,365,850.0
Presessence Vol 1 - The Album,1,0.11,100.0,0.03,7,0.21,422,7.0
Living Art by Julia Sky,1,0.11,100.0,0.0,1,0.0,1,1.0
ROOMS BY OLLIE CHANIN,1,0.11,100.0,30.0,1,30.0,19,1.0
Bubble Blobby by Jason Ting,13,1.4,3.0,1.2,15,18.0,327,500.0
Unigrids by Zeblocks,10,1.08,4.99,8.25,21,173.25,173,421.0
Aerial View by daLenz,13,1.4,2.0,0.3,20,6.0,656,1000.0
Synapses by Chaosconstruct,15,1.61,3.43,0.75,24,18.0,482,700.0
Spectron by Simon De Mai,8,0.86,3.5,1.89,14,26.459999999999997,208,400.0
NimBuds by Bryan Brinkman,10,1.08,3.5,1.7,14,23.8,246,400.0
Ignition by ge1doot,9,0.97,3.12,1.3,16,20.8,211,512.0
HyperHash by Beervangeer,7,0.75,4.61,2.22,17,37.74,196,369.0
EnergySculpture by Beervangeer,6,0.65,4.61,0.21,17,3.57,202,369.0
R3sonance by ge1doot,10,1.08,4.49,0.7,23,16.099999999999998,250,512.0
Rhythm by Jeff Davis,6,0.65,4.19,1.44,14,20.16,162,334.0
PENCILHOLIC,1,0.11,9.09,0.17,2,0.34,8,22.0
Sentience by pxlq,6,0.65,9.72,1.0,14,14.0,84,144.0
The Eternal Pump by Dmitri Cherniak,2,0.22,6.0,470.0,3,1410.0,37,50.0
Tylersjourney Editions,2,0.22,18.18,0.05,2,0.1,84,11.0
View Card by Jeff Davis,4,0.43,9.76,22.5,4,90.0,24,41.0
CRYPTOGUIDES,1,0.11,5.41,0.15,2,0.3,12,37.0
Utopia by ge1doot,2,0.22,1.95,1.5,5,7.5,78,256.0
Visions909,2,0.22,0.97,0.05,3,0.15000000000000002,133,308.0
BWOW Airdrops,1,0.11,50.0,0.12,2,0.24,88,4.0
Tokyo Airdrops,1,0.11,100.0,0.42,1,0.42,19,1.0
Nakimushi Editions,1,0.11,100.0,0.1,1,0.1,7,1.0
Reflections At Dawn,1,0.11,20.0,0.5,2,1.0,4,10.0
Ethereal Hideaway,1,0.11,100.0,0.08,1,0.08,20,1.0
Promise Land,4,0.43,7.07,0.55,7,3.8500000000000005,40,99.0
Presessence Vol. 1 - The Story,1,0.11,6.67,0.35,2,0.7,22,30.0
Chronicles: A 360 Journey,1,0.11,6.06,0.33,2,0.66,17,33.0
Pop Art Portraits by Tyler Shields,1,0.11,1.0,0.5,1,0.5,74,100.0
256ART,1,0.11,0.1,0.01,4,0.04,1238,4096.0
Beach Boulevard,3,0.32,16.0,0.25,8,2.0,33,50.0
Aerial Art Editions,3,0.32,300.0,0.07,3,0.21000000000000002,44,1.0
OBSCURE ALTERATION V2,1,0.11,0.14,0.01,1,0.01,306,702.0
Cryptobiotica,1,0.11,4.95,0.25,5,1.25,30,101.0
Nuggs.wtf,1,0.11,0.49,0.0,10,0.0,550,2043.0
Guardians of Aether,1,0.11,0.3,0.01,10,0.1,816,3298.0
Burning Thoughts by Brendan North,2,0.22,10.0,0.85,4,3.4,35,40.0
Beyond the Horizon Line Pt. 2,1,0.11,20.0,0.5,1,0.5,5,5.0
GLICPIXXXVER002 - GRAND COLLECTION,4,0.43,0.53,0.01,28,0.28,1028,5267.0
qfilmstv Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Inverted Portraits,1,0.11,20.0,0.15,2,0.3,7,10.0
ARC Robots,2,0.22,12.0,5.0,6,30.0,27,50.0
Blootavatars,2,0.22,0.42,0.02,7,0.14,832,1658.0
Earth Canvas by Marco Grassi,1,0.11,3.33,0.3,1,0.3,16,30.0
Skill Stats (not for Weaks),9,0.97,0.31,0.0,18,0.0,2827,5862.0
Epanastasi,1,0.11,10.71,0.5,3,1.5,21,28.0
Procedurally Generated: Series One,2,0.22,4.17,0.25,2,0.5,21,48.0
OBSCURE ALTERATION,1,0.11,0.95,0.2,1,0.2,82,105.0
Coloring Emotion,1,0.11,5.71,0.25,2,0.5,28,35.0
Cryptorastas Collection,5,0.54,0.11,0.04,11,0.44,3653,10419.0
Vieri Bottazzini | Tales of Two Worlds,1,0.11,10.0,0.54,2,1.08,13,20.0
Sun Star Scapes,1,0.11,4.76,0.25,1,0.25,13,21.0
Maestro Pencil NFT,1,0.11,10.71,0.6,3,1.7999999999999998,3,28.0
PURE PATAGONIA,3,0.32,22.5,0.55,9,4.95,26,40.0
The Bathtub Experience,1,0.11,3.33,0.25,1,0.25,6,30.0
Pyramids by Kaiwan Shaban,1,0.11,1.0,0.2,1,0.2,76,100.0
Mojimonsters,3,0.32,0.23,0.01,23,0.23,2132,10000.0
Grace Almera - Coffee Break,1,0.11,12.0,0.2,3,0.6000000000000001,11,25.0
Nakimushi Commision,1,0.11,20.0,0.0,1,0.0,5,5.0
Dynamic Slices by pxlq,12,1.29,4.3,1.2,22,26.4,252,512.0
Dune: Alternate Takes,1,0.11,10.0,0.25,3,0.75,24,30.0
Snow Days In NYC - Airdrops,1,0.11,100.0,1.0,1,1.0,10,1.0
About The Journey,1,0.11,5.88,0.15,1,0.15,5,17.0
Ignite the Night,1,0.11,2.0,0.3,1,0.3,36,50.0
The Beauty of the Heavens - Ross Clark,2,0.22,10.0,0.1,2,0.2,7,20.0
"""Cuba"" Collector's Appreciation Edition.",1,0.11,3.57,0.5,1,0.5,26,28.0
Floyds World,3,0.32,0.07,0.0,7,0.0,1694,9946.0
ACK EDITIONS,4,0.43,58.33,1.25,7,8.75,101,12.0
ETHRIDERS Collection,1,0.11,50.0,0.0,1,0.0,2,2.0
Icelandic Vistas,2,0.22,20.0,0.35,4,1.4,4,20.0
Above it All by Ben Skaar,1,0.11,3.33,0.75,1,0.75,30,30.0
Everywhere & Nowhere,1,0.11,1.2,0.07,1,0.07,3,83.0
Glalol | Solitudine,1,0.11,3.33,0.1,1,0.1,23,30.0
ShillyBuns,1,0.11,7.14,0.44,1,0.44,13,14.0
Cyberpunk 2022,1,0.11,9.09,0.28,1,0.28,3,11.0
Hidden-World,4,0.43,7.14,0.25,4,1.0,44,56.0
Tokyo: A Love Story,1,0.11,4.0,0.2,1,0.2,22,25.0
The Explorers Series,1,0.11,2.7,0.04,3,0.12,163,111.0
Painted Poetry by Brendan North,2,0.22,10.0,3.5,4,14.0,35,40.0
A Silent Movie,3,0.32,18.92,0.49,7,3.4299999999999997,27,37.0
Presale - FW,1,0.11,1.01,0.04,43,1.72,437,4243.0
Balance in Nature - Conservation of Wildlife,3,0.32,6.0,0.12,3,0.36,28,50.0
Snow Days In NYC,1,0.11,4.76,0.3,2,0.6,15,42.0
