name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Torque Squad,3,0.32,0.52,0.04,31,1.24,833,5940.0
TRIBE X EMPIRE | ACT 1,2,0.21,2.5,0.1,60,6.0,796,2397.0
Doodles Cats NFT,1,0.11,0.25,0.0035,3,0.0105,778,1198.0
DroppingGems NFT,1,0.11,0.54,0.08,1,0.08,100,184.0
C86 Cyborg,1,0.11,0.01,0.05,1,0.05,3790,8600.0
The ApeDads,3,0.32,0.1,0.02,4,0.08,2184,4000.0
Bad Face Bots,1,0.11,0.14,0.07,8,0.56,2551,5555.0
Jungle Destroyers Official,1,0.11,0.06,0.01,5,0.05,3436,8888.0
CYBER CREW FORGE,1,0.11,14.29,0.25,1,0.25,48,7.0
Buckets Club,3,0.32,0.4,1.2,4,4.8,642,1000.0
Super Nfty Floating Heads,1,0.11,0.38,0.37,1,0.37,166,264.0
The CryptoMoms,4,0.43,0.24,0.02,21,0.42,6134,8785.0
Juicy Fruits Genesis,1,0.11,0.26,0.026,2,0.052,246,777.0
AlphaSharks NFT,8,0.86,0.39,0.52,23,11.96,4466,5969.0
Superlative Artifacts,2,0.21,200.0,0.02,2,0.04,1388,1.0
TheWhitelist.io - Aces,4,0.43,0.1,0.03,10,0.3,4234,9999.0
Metacraft Season Pass 2022,3,0.32,0.03,0.01,3,0.03,5795,9999.0
RugBurn,1,0.11,0.1,0.65,1,0.65,340,999.0
Arcus by Rik Oostenbroek,1,0.11,2.5,25.69,1,25.69,32,40.0
Pork1984 | Genesis,1,0.11,0.13,0.01,9,0.09,2335,6987.0
Stonkies,1,0.11,0.91,0.05,1,0.05,68,110.0
Non-Fungible Heroes: The Gods,3,0.32,0.11,0.04,4,0.16,1255,3664.0
ChinaChic War,2,0.21,1.0,0.0,2,0.0,202,201.0
Ludicrous Face Lifting Exercises Drawing by Alotta Money,1,0.11,0.76,1.15,1,1.15,38,132.0
Starport Genesis,1,0.11,100.0,0.0,1,0.0,1,1.0
WhIsBe,3,0.32,0.04,0.65,3,1.9500000000000002,492,6862.0
Steven Baltay,1,0.11,0.09,0.23,1,0.23,143,1123.0
CatDirty,1,0.11,2.94,0.1,1,0.1,247,34.0
National Parks NFT,3,0.32,0.27,0.04,13,0.52,1843,4825.0
Heartbeat (Metagame),2,0.21,0.6,0.08,2,0.16,333,333.0
Bored Ape Bros,1,0.11,0.02,0.02,1,0.02,77,5364.0
MathFlowers,1,0.11,1.52,0.02,1,0.02,33,66.0
Your Daytime Fireworks by Cai Guo-Qiang,1,0.11,0.03,0.12,1,0.12,1278,2872.0
Chapter VIII: Origin by Micah Johnson,6,0.64,0.39,0.3,9,2.6999999999999997,1035,2316.0
Aku Chapter X: The Finale by Micah Johnson,4,0.43,0.29,0.48,5,2.4,775,1743.0
Aku Chapter IX: The Mission by Micah Johnson,5,0.54,0.38,0.41,7,2.8699999999999997,795,1846.0
Chapter VII: Candle by Micah Johnson,8,0.86,0.44,0.44,9,3.96,864,2042.0
Chapter V: Glitch by Micah Johnson,6,0.64,0.36,0.35,7,2.4499999999999997,851,1931.0
Aku: Chapter II by Micah Johnson,3,0.32,0.42,4.1,3,12.299999999999999,316,706.0
Aku: Chapter III by Micah Johnson,4,0.43,0.44,1.0,7,7.0,472,1596.0
Yat Artifacts: Cloud Seeds,1,0.11,1.49,0.05,2,0.1,70,134.0
RELICS Season 1,2,0.21,0.74,0.07,8,0.56,494,1074.0
Aku Chapter VI: Home by Micah Johnson,6,0.64,0.43,0.39,8,3.12,756,1854.0
GENESIS IDOL,2,0.21,0.76,1.6,2,3.2,91,264.0
Merry Modz,6,0.64,0.27,0.04,27,1.08,2905,10000.0
Super Fat Ape Academy,2,0.21,1.04,0.0,2,0.0,192,192.0
Mxnsters,2,0.21,7.14,50.0,2,100.0,23,28.0
Chimpers Genesis,4,0.43,4.71,45.0,4,180.0,76,85.0
IMAGINARY GANG,2,0.21,1.69,0.34,4,1.36,106,237.0
Bored Ape Remix Club - by Dario De Siena,3,0.32,4.6,0.1,4,0.4,280,87.0
Super Fat Ape NFT,7,0.75,3.65,0.0,7,0.0,192,192.0
ChinaChic Kuc,5,0.54,14.71,12.0,5,60.0,235,34.0
The Chum Chums v1,4,0.43,0.4,0.0,4,0.0,1002,1001.0
Ode to Penrose by uMathA,2,0.21,3.31,0.175,4,0.7,78,121.0
Where The Wind Blows by MODNAR WOLF,1,0.11,2.0,0.3,1,0.3,38,50.0
FWB FEST,3,0.32,1.59,0.64,4,2.56,247,252.0
2112.run Genesis Cryptorunners,2,0.21,0.36,0.03,10,0.3,1204,2801.0
2112.run rootPasses,2,0.21,100.0,0.01,6,0.06,1252,6.0
SkuxxVerse Pass,2,0.21,0.17,0.13,13,1.69,2733,7777.0
Roamings by Luca Ionescu,2,0.21,6.67,0.22,2,0.44,28,30.0
Orthogone by Pandelune,7,0.75,1.16,0.05,9,0.45,438,777.0
Talking Blocks by REMO x DCsan,5,0.54,2.34,0.05,12,0.6000000000000001,330,512.0
"Dear Hash, by MODNAR WOLF",5,0.54,2.19,0.14,8,1.12,180,365.0
Breathe You by raregonzo,7,0.75,3.91,0.08,10,0.8,167,256.0
Swing by Eltono,5,0.54,3.88,0.15,8,1.2,158,206.0
Chroma Theory by Paweł Dudko,1,0.11,1.89,0.18,2,0.36,75,106.0
Mental pathways by fabianospeziari x donnoh,1,0.11,1.27,0.24,1,0.24,64,79.0
Mirror Editions - i52sBTNqG4,10,1.07,0.37,0.02,13,0.26,2646,3516.0
Absurd Arboretum,2,0.21,0.21,0.01,6,0.06,1053,2838.0
OLD APE MAFIA CONTRACT --- DO NOT BUY,2,0.21,200.0,0.42,2,0.84,339,1.0
BoredNessApeClub,1,0.11,1.0,3.0,1,3.0,44,100.0
Numinous Universe,2,0.21,133.33,0.08,4,0.32,333,3.0
The Wicked Craniums,11,1.18,0.2,0.08,21,1.68,4476,10762.0
The Alien Boy,8,0.86,1.05,0.11,105,11.55,3547,9991.0
SHACKERS FLOOR 69,1,0.11,1.75,0.01,2,0.02,201,114.0
The Adventures of Bored Stu,3,0.32,200.0,0.02,4,0.08,114,2.0
SHACKERS,1,0.11,2.33,0.5,3,1.5,62,129.0
Sticky Keys,1,0.11,1.06,0.0,1,0.0,122,94.0
The-Negative,1,0.11,2.0,0.1,2,0.2,52,100.0
Rare Diamond Hands,1,0.11,1.0,0.15,1,0.15,53,100.0
Dario De Siena Digital,9,0.96,18.33,0.12,11,1.3199999999999998,771,60.0
RUDE BOYS,2,0.21,70.45,0.1,93,9.3,1310,132.0
Super Fat Heroes Club,2,0.21,1.04,0.0,2,0.0,192,192.0
Strange ChinaChic,3,0.32,1.49,0.0,3,0.0,202,201.0
The Royal Bunnies,5,0.54,5.0,0.0,5,0.0,101,100.0
BadKids Go,2,0.21,0.0,0.0,0,0.0,94,100.0
LunaMoonRocks,2,0.21,33.33,0.05,2,0.1,6,6.0
[the reliquary],2,0.21,5.72,1.0,25,25.0,131,437.0
Mazinaw by EDG,5,0.54,7.03,0.45,18,8.1,138,256.0
Meme VIP,3,0.32,0.7,0.08,25,2.0,666,3555.0
CryptoCitizens Mint Pack,3,0.32,6.0,11.0,3,33.0,15,50.0
RTFKT - Mintdisc 3,5,0.54,1.1,0.49,9,4.41,448,817.0
Revelation / Tryptic Collages: Delphine Diallo Solo Exhibition,1,0.11,100.0,0.0,3,0.0,1,3.0
The Panels,7,0.75,3.43,0.03,12,0.36,232,350.0
[genesis] vibes,6,0.64,4.56,0.05,44,2.2,439,964.0
The Portrait Machine Project,2,0.21,31.43,3.5,11,38.5,18,35.0
Ben Zank - Urban Anomalies,1,0.11,4.35,2.5,3,7.5,48,69.0
Skygolpe x Hackatao,1,0.11,0.58,2.0,1,2.0,62,171.0
RTFKT BONUS ITEMS,5,0.54,25.0,0.98,6,5.88,369,24.0
Framergence by Arihz,8,0.86,2.59,1.11,20,22.200000000000003,270,772.0
RTFKT Creators,2,0.21,15.38,6.9,2,13.8,91,13.0
ETH-MEN RELOADED,4,0.43,6.56,0.04,4,0.16,573,61.0
re:Place (by GM420 Labs),2,0.21,0.82,0.03,3,0.09,322,366.0
Relentless LifeMap,6,0.64,0.34,0.01,16,0.16,2792,4754.0
hisartwork,1,0.11,100.0,0.1,1,0.1,80,1.0
CryptoSkulls Alchemy Lab,2,0.21,100.0,0.06,2,0.12,983,2.0
Daz Tokens for NFP Upgrades,1,0.11,50.0,0.08,1,0.08,155,2.0
52icons - Rainer Hosch Genesis,2,0.21,7.84,52.0,4,208.0,924,51.0
Gentle Hands - originals,1,0.11,2.5,0.07,1,0.07,2,40.0
Goopdoods by Goopdude - Official Collection,8,0.86,0.35,0.09,28,2.52,3386,7999.0
gmoney Brick-Breaker,6,0.64,0.59,0.03,14,0.42,1173,2381.0
Pixabis,1,0.11,7.69,0.01,1,0.01,3,13.0
Exclusible Supercars,1,0.11,2.0,0.1,1,0.1,37,50.0
Smart A World,1,0.11,25.0,1.5,1,1.5,636,4.0
Louis Moinet Space Revolution,4,0.43,0.4,0.09,4,0.36,635,1000.0
Video Sketches,1,0.11,16.67,0.0,1,0.0,5,6.0
PUNKS 2: BBA Collector's Edition,13,1.39,1.87,0.19,14,2.66,719,750.0
PUNKS 2: KING BLACKBORED Collector's Edition,10,1.07,1.6,0.18,12,2.16,713,750.0
PUNKS 2: KIKI Collector's Edition,12,1.28,1.87,0.17,14,2.3800000000000003,691,750.0
PUNKS 2: LONE-STAR Collector's Edition,9,0.96,1.74,0.16,13,2.08,722,749.0
Cosmodesias by Santiago,7,0.75,2.73,0.15,7,1.05,152,256.0
Exclusible Luxury District,1,0.11,0.67,5.5,1,5.5,114,150.0
CREEPTURES,2,0.21,1.65,0.3,2,0.6,82,121.0
Night Rider By Ronzo,1,0.11,100.0,0.03,1,0.03,87,1.0
Boars lost in Art by FogWalkerX,1,0.11,0.24,0.06,1,0.06,4,421.0
Pit Boss,3,0.32,300.0,0.0,3,0.0,878,1.0
Interleave Genesis,6,0.64,0.2,0.07,17,1.1900000000000002,2347,8547.0
Sliderverse by Che-Yu Wu x White Castle,9,0.96,2.03,0.04,26,1.04,532,1279.0
mono no aware by ixnayokay,6,0.64,1.93,0.06,8,0.48,220,414.0
CelebrationCards,1,0.11,100.0,0.0,1,0.0,1,1.0
warrenhimself,1,0.11,100.0,0.0,1,0.0,1,1.0
UAE NFT - From Desert To Mars | Mattar Bin Lahej,3,0.32,300.0,0.11,3,0.33,1193,1.0
UAE NFT - From Desert To Mars | Anantha Krishnan Nadamel,3,0.32,300.0,0.03,3,0.09,1396,1.0
UAE NFT - From Desert To Mars | Arefeh Norouzi,4,0.43,400.0,0.03,4,0.12,1522,1.0
UAE NFT - From Desert To Mars | Jasim Al Bulushi,5,0.54,500.0,0.04,5,0.2,1474,1.0
UAE NFT - From Desert To Mars | Kaiwan Shaban,3,0.32,300.0,0.05,3,0.15000000000000002,1468,1.0
UAE NFT - From Desert To Mars | Kristel Bechara,4,0.43,400.0,0.05,4,0.2,1525,1.0
UAE NFT - From Desert To Mars | Thomas Dubois,3,0.32,300.0,0.04,3,0.12,1537,1.0
Exclusible Gold Alpha,1,0.11,0.26,2.98,1,2.98,316,388.0
Schnitzel by BigJo,1,0.11,16.67,0.0,1,0.0,2,6.0
GAN Faces,1,0.11,0.67,0.01,3,0.03,238,448.0
BlootElvesNFT,3,0.32,0.21,0.0,4,0.0,687,1943.0
BlootElves' Hell,3,0.32,0.54,0.1,8,0.8,387,1487.0
artBloots,1,0.11,0.1,0.01,3,0.03,615,3080.0
Glitch (in the Matrix),5,0.54,0.49,0.0,30,0.0,1793,6118.0
Crypto Titles,1,0.11,0.29,0.95,1,0.95,294,339.0
GAN APES,3,0.32,0.28,0.01,5,0.05,1121,1778.0
Blootavatars,2,0.21,0.42,0.01,7,0.07,832,1658.0
Bloot Doggs,10,1.07,0.33,0.0,49,0.0,4195,14672.0
Skill Stats (not for Weaks),8,0.86,0.29,0.0,17,0.0,2827,5862.0
good morning (GMNFT),3,0.32,0.21,0.01,3,0.03,554,1411.0
Bryce Young,2,0.21,0.99,0.5,6,3.0,143,605.0
DeadHeads Green Room,4,0.43,30.91,0.01,17,0.17,993,55.0
Ebb and Flow Collector's Editions,1,0.11,3.85,0.4,2,0.8,34,52.0
CREEPTURES OG,2,0.21,20.0,3.0,2,6.0,33,10.0
COLOMBO GIFT,1,0.11,33.33,25.0,1,25.0,6,3.0
The Wicked Stallions,6,0.64,0.17,0.01,17,0.17,3418,9814.0
Crazy Lizard Army,3,0.32,0.13,0.02,8,0.16,2017,6259.0
Roxel Alpha,2,0.21,0.13,0.01,3,0.03,361,2371.0
Bored-Apes-Art-Club,1,0.11,27.27,0.06,3,0.18,237,11.0
REDsistance Avatars Season 1,1,0.11,2.0,0.58,1,0.58,36,50.0
Showdeer Editions,3,0.32,26.09,0.02,6,0.12,634,23.0
Roxel,1,0.11,0.47,0.05,1,0.05,122,211.0
Dirk Just Do It,1,0.11,100.0,0.64,1,0.64,41,1.0
PopPunks,1,0.11,0.2,0.9,1,0.9,158,490.0
NFTweet,1,0.11,33.33,0.25,1,0.25,3,3.0
3D BASTARDS VAN GOGH PUNKS,1,0.11,23.08,0.11,6,0.66,14,26.0
Punkassos,2,0.21,2.88,0.21,4,0.84,91,139.0
The Crypto Buds,1,0.11,0.88,0.01,18,0.18,382,2040.0
GiantPunks,1,0.11,6.78,0.2,4,0.8,31,59.0
Song A DAO,2,0.21,1.76,0.19,13,2.47,227,738.0
MPL Kitbag,2,0.21,66.67,0.03,2,0.06,1121,3.0
The Artieverse,3,0.32,0.36,0.22,16,3.52,1505,4488.0
MV3 - Access Passes,3,0.32,0.37,0.93,9,8.370000000000001,1279,2420.0
A-List NFT,2,0.21,100.0,0.78,2,1.56,149,2.0
Underground Pass,4,0.43,400.0,3.8,4,15.2,272,1.0
Fishman's Laboratory - Official Experiments,2,0.21,0.24,0.0,4,0.0,886,1663.0
Average Creatures,3,0.32,0.06,0.01,5,0.05,2633,7734.0
Tubby Kevins,1,0.11,0.17,0.0,10,0.0,1410,5742.0
Cosmiqs Official Collection,1,0.11,0.04,0.01,2,0.02,3120,5555.0
Kool Kevs,1,0.11,0.18,0.01,1,0.01,197,555.0
3D ALINFT,5,0.54,80.0,0.0,8,0.0,4217,10.0
WanderVerse Official,3,0.32,0.36,0.0,28,0.0,2749,7776.0
OnlyKevin,1,0.11,0.89,0.01,11,0.11,663,1234.0
Bloodshed Bears TreeHouse,2,0.21,0.06,0.01,4,0.04,601,7000.0
Funky Salamanders,1,0.11,0.2,0.0,5,0.0,715,2510.0
ALINFT,5,0.54,0.11,0.01,9,0.09,3726,8110.0
Legion Ventures - Access Token,1,0.11,100.0,0.01,4,0.04,479,4.0
Grumpets,2,0.21,0.33,0.02,12,0.24,1446,3600.0
Distortion Genesis,4,0.43,0.9,0.02,10,0.2,579,1111.0
LETS APE,1,0.11,0.54,0.0,18,0.0,1273,3333.0
Cozy Penguins NFT,4,0.43,0.1,0.03,10,0.3,3351,10000.0
MIGRATED (Distortion V1),2,0.21,0.8,0.0,8,0.0,565,1000.0
AFTRMRKT,1,0.11,12.82,0.01,5,0.05,349,39.0
Genetically Spliced Ape Labs,1,0.11,0.1,0.0,2,0.0,864,2047.0
JiggyVerse,1,0.11,0.18,0.0,2,0.0,571,1139.0
Fake collection do not mint,4,0.43,0.12,0.01,8,0.08,3377,6666.0
CATGIRL ACADEMIA,3,0.32,0.36,0.01,25,0.25,1085,6969.0
ZukiPunks,1,0.11,0.86,0.0,9,0.0,300,1049.0
Chad Ape Gym Club,3,0.32,2.12,0.01,148,1.48,1926,6969.0
little frens,1,0.11,0.1,0.0,4,0.0,1350,4000.0
TinyPaws 2D,5,0.54,0.21,0.0,5,0.0,2343,2377.0
Cryptic Cows,1,0.11,8.29,0.02,29,0.58,144,350.0
Piggie Palz Zombie Edition 2021,1,0.11,0.29,0.11,1,0.11,194,342.0
MirrorWorld,2,0.21,0.03,0.07,2,0.14,1437,6580.0
Raini: The Lords Of Light - Card Packs,4,0.43,0.64,0.01,45,0.45,1150,7036.0
ColoredRainbow,1,0.11,0.44,0.01,1,0.01,91,226.0
BurnyBoy,2,0.21,0.24,0.01,3,0.03,628,1240.0
Yield Guild Badge,16,1.71,0.08,0.0,16,0.0,21208,21208.0
nightmare out,1,0.11,2.82,0.02,2,0.04,28,71.0
Vectorscapes,1,0.11,0.18,0.01,1,0.01,245,562.0
RedMeaw,2,0.21,6.33,0.08,10,0.8,69,158.0
The Michis,1,0.11,0.2,0.03,1,0.03,217,500.0
PowerUps V2,1,0.11,33.33,0.45,1,0.45,1155,3.0
HELLO365DAYSWTF,6,0.64,0.11,0.01,6,0.06,5353,5489.0
Neon District,6,0.64,0.03,0.002,14,0.028,2458,46853.0
Age of Romulus,2,0.21,80.0,0.01,4,0.04,609,5.0
FWAUMILY Member,2,0.21,200.0,0.95,2,1.9,195,1.0
WomenUnite Warm,7,0.75,1.16,0.0,7,0.0,602,602.0
Ethlizards,3,0.32,0.12,1.67,6,10.02,1522,5050.0
Panelscape 🅰🅱 by Paolo Tonon,10,1.07,3.24,0.1,17,1.7000000000000002,354,525.0
Moon Toadz,1,0.11,0.08,0.0,1,0.0,534,1281.0
Women Unite - 10k Assemble,1,0.11,0.02,0.25,1,0.25,1499,6615.0
Tsunami Of The Mind,1,0.11,2.0,0.0,1,0.0,10,50.0
Women Unite,1,0.11,0.44,0.4,1,0.4,797,226.0
The Door by Matt Kane,1,0.11,6.67,100.0,1,100.0,13,15.0
RadiCards V2,1,0.11,0.21,0.05,1,0.05,266,480.0
"I Like You, You're Weird",6,0.64,0.9,0.08,90,7.2,4785,10000.0
RISKROCK Genesis,1,0.11,0.1,0.03,1,0.03,208,1017.0
Heroes Follow Heroes 2021,15,1.61,1500.0,0.01,15,0.15,1254,1.0
Baby Doodle Apes Official,1,0.11,0.03,0.0,1,0.0,1800,3333.0
GOATz,4,0.43,0.27,0.11,19,2.09,2711,7063.0
Legend-X Collection,5,0.54,0.5,0.0,5,0.0,999,1000.0
Galaxy-Warriors,4,0.43,0.23,0.05,23,1.1500000000000001,3850,9999.0
Lava Glow by JEANVASCRIPT,3,0.32,0.6,0.18,3,0.54,306,499.0
Quarantine by Owen Moore,2,0.21,2.34,0.18,3,0.54,104,128.0
Strange Islands,1,0.11,7.14,0.15,1,0.15,59,14.0
Obscura Foundry,1,0.11,4.76,20.0,5,100.0,20,105.0
Obscura Mint Pass V2,1,0.11,3.33,1.0,1,1.0,26,30.0
Alivacious,6,0.64,1.22,0.0,34,0.0,695,2789.0
svBloot,5,0.54,3.19,0.0,254,0.0,2246,7953.0
Quests (for Adventurers),1,0.11,0.13,0.0,15,0.0,935,11399.0
HashDemons,5,0.54,0.63,0.0,42,0.0,1588,6666.0
Pasta - The Genesis Edition,1,0.11,0.22,25.0,1,25.0,32,450.0
Burn Before Reading,1,0.11,0.11,0.01,2,0.02,1082,1848.0
Unidentified contract - sc9zjAHdhz,1,0.11,16.67,0.0,1,0.0,220,6.0
Damien Hirst - Great Expectations,8,0.86,0.95,0.29,9,2.61,722,950.0
CryptoUnicorn Cover,2,0.21,0.0,0.0,0,0.0,960,960.0
Quantum Access Pass,3,0.32,0.15,0.49,3,1.47,1722,2000.0
NFT Oasis x Provenonce,1,0.11,0.9,100.0,1,100.0,59,111.0
COACHK - CLUB,1,0.11,25.0,0.22,1,0.22,355,4.0
NeoTokyo Citizens,6,0.64,0.34,6.1,7,42.699999999999996,1962,2073.0
LushSux.io,12,1.28,0.66,0.01,29,0.29,2022,4413.0
Diamond Crypto Dunks,1,0.11,0.02,0.09,1,0.09,1580,4200.0
The Coterie,1,0.11,11.11,0.0,1,0.0,6,9.0
The McLaren Genesis.,6,0.64,0.6,0.0,6,0.0,1002,1001.0
Memberships - Mirage Gallery,2,0.21,3.92,0.2,2,0.4,84,51.0
Star Dusts,3,0.32,0.3,0.03,3,0.09,612,999.0
Radical Captures,1,0.11,50.0,0.69,1,0.69,26,2.0
CryptoCosplay,2,0.21,3.23,0.19,2,0.38,114,62.0
Jacob Riglin,1,0.11,0.72,0.11,1,0.11,51,138.0
MegaKongs,5,0.54,0.63,0.19,38,7.22,1405,5995.0
The Golden Orchard of Eris,5,0.54,275.0,0.01,11,0.11,1534,4.0
Spaceships For Slimes,2,0.21,3.77,0.08,2,0.16,51,53.0
Monster Satoshibles,2,0.21,0.13,0.04,3,0.12,513,2299.0
Slimes Art,1,0.11,25.0,0.009,1,0.009,283,4.0
Slimes World,3,0.32,1.3,0.06,13,0.78,581,1000.0
VARIANT Collection Official,1,0.11,0.06,0.01,2,0.02,1512,3333.0
OPAL VOL_001,1,0.11,100.0,0.8,1,0.8,150,1.0
ENS Tools,1,0.11,100.0,0.46,1,0.46,131,1.0
Blazz Lab,2,0.21,0.21,0.0,7,0.0,530,3333.0
The CryptoCards Collection (2018),1,0.11,6.25,0.09,4,0.36,1457,64.0
Anonymice Babies,4,0.43,0.23,0.19,8,1.52,1807,3550.0
Anonymice,2,0.21,0.06,0.67,6,4.0200000000000005,762,10000.0
CryptoAtoms,1,0.11,0.21,0.05,3,0.15000000000000002,332,1451.0
MRAMMOU: Akan Gold Weights,4,0.43,6.76,1.25,5,6.25,60,74.0
CAMERA PERSON,1,0.11,0.05,0.0,1,0.0,487,2000.0
Black NFT Art - Rise Token,2,0.21,200.0,0.05,2,0.1,255,1.0
Eccentrics Playing Cards,5,0.54,6.36,1.0,7,7.0,92,110.0
Apex Optimizers Official,2,0.21,0.23,0.05,2,0.1,421,888.0
Minted Teddy,4,0.43,1.0,0.04,11,0.44,517,1100.0
Daniel Arsham,2,0.21,0.43,1.25,4,5.0,129,922.0
The Squirrelly Squirrels,2,0.21,0.2,0.15,2,0.3,1004,1000.0
0x132de8eb971134a79e5875945be9928e20b953b6,1,0.11,33.33,0.0,1,0.0,3,3.0
Voxxt Primal,1,0.11,0.08,0.0,2,0.0,527,2498.0
Gutter Punks - BAPETAVERSE,4,0.43,0.09,0.15,4,0.6,4609,4609.0
Metroverse Genesis Mini,2,0.21,0.05,0.04,25,1.0,3147,49944.0
The MetaPortal: OG1500,1,0.11,0.13,0.28,2,0.56,237,1500.0
Moonray Foundation,4,0.43,0.29,0.09,6,0.54,1214,2073.0
The Tick3t V2,2,0.21,0.87,0.59,5,2.9499999999999997,182,576.0
AlphaHQ Access Pass,2,0.21,1.38,0.18,4,0.72,250,289.0
ENCODE Graphics :: THE NEXU5,2,0.21,0.71,0.03,12,0.36,234,1699.0
TipsyVerse: Genesis Penguins,1,0.11,0.03,0.09,1,0.09,929,3334.0
CryptoFighters Alliance,2,0.21,0.44,0.08,11,0.88,452,2512.0
Gutter Punks - JRNY CLUB,7,0.75,0.11,0.049,7,0.343,6275,6275.0
Non-Fungible Films Studio,3,0.32,0.39,0.8,4,3.2,521,1022.0
Probably Nothing Genesis,1,0.11,0.03,0.04,2,0.08,3758,7676.0
The Coffee Junkies,1,0.11,0.12,0.02,2,0.04,748,1602.0
The Weirdos: Battle Royale,4,0.43,0.06,0.02,6,0.12,3452,9270.0
JRNY Club Rewards Collection,7,0.75,700.0,0.01,7,0.07,8127,1.0
CW Weapons,1,0.11,0.02,0.02,1,0.02,1463,5459.0
Bloot Comic,11,1.18,1.81,0.01,54,0.54,1191,2985.0
Flipper 2022 Access Pass,3,0.32,300.0,0.1,3,0.30000000000000004,160,1.0
(B)APETAVERSE,4,0.43,0.09,0.35,9,3.15,4606,10000.0
ToonSquad Official,1,0.11,0.02,0.01,2,0.02,2689,10000.0
Chainsdrop - Volume 1,1,0.11,57.14,0.01,4,0.04,1075,7.0
Digital Animals Models Airdrop,1,0.11,6.82,0.0,3,0.0,961,44.0
JustCubesNFT,2,0.21,0.05,0.27,2,0.54,3353,4444.0
BlueWallet,1,0.11,0.21,0.02,1,0.02,290,473.0
Greedy Gramps by Gramps.io,1,0.11,0.18,0.05,4,0.2,728,2246.0
ALTAVA Second Skin Metamorphosis,1,0.11,0.04,0.44,1,0.44,1344,2704.0
Leveling Up Heroes - Magical Tier - Phase 1,3,0.32,0.33,0.03,5,0.15,549,1504.0
Delinquentz!,1,0.11,0.06,0.01,2,0.02,1045,3600.0
TheMintPass,1,0.11,0.08,0.01,2,0.02,1341,2500.0
METAKAYS,2,0.21,0.08,0.01,7,0.07,2698,8888.0
Alpha Genesis,1,0.11,50.0,0.45,1,0.45,108,2.0
Bad Bears Genesis,2,0.21,0.14,0.13,8,1.04,1769,5555.0
We>Them: Society of Rebels,1,0.11,0.6,0.03,6,0.18,682,999.0
MoonFighter Masks,1,0.11,0.49,0.02,3,0.06,107,610.0
Samantha Sanchez X Budweiser Royalty,1,0.11,0.22,0.01,1,0.01,339,445.0
Lil Keed X Budweiser Royalty,4,0.43,0.91,0.04,4,0.16,360,440.0
LULU X Budweiser Royalty,2,0.21,0.69,0.01,3,0.03,341,435.0
Fase Yoda X Budweiser Royalty,2,0.21,0.66,0.01,3,0.03,349,457.0
MechArcade: The Lost Metal Alliance,2,0.21,0.36,0.01,6,0.06,666,1668.0
NFT HUD Lifetime Access,7,0.75,0.23,0.39,7,2.73,2735,2999.0
Land DAO Devour,3,0.32,5.33,0.03,13,0.39,98,244.0
MetaCity Real Estate,2,0.21,0.11,0.01,2,0.02,687,1798.0
Swipa The Fox,1,0.11,0.0,0.01,0,0.0,5,6.0
FlavaTools,2,0.21,1.2,0.61,6,3.66,417,500.0
Buidlverse,1,0.11,1.42,0.02,40,0.8,289,2810.0
Digital Animals Soul Passes,3,0.32,37.5,0.01,3,0.03,1583,8.0
DirtyPanties Season 0,1,0.11,1.32,0.2,1,0.2,75,76.0
Coffee Junkie Club,1,0.11,100.0,0.0,2,0.0,1614,2.0
Castle Kid By Colin Tilley,5,0.54,0.14,0.01,14,0.14,4602,10000.0
NewDayTomorrow,7,0.75,1.74,0.01,8,0.08,324,459.0
IX Panthers Official,1,0.11,0.3,0.01,5,0.05,719,1693.0
Ben Baller BlockChains,2,0.21,0.07,0.01,4,0.04,910,6014.0
JRNY CLUB OFFICIAL,7,0.75,0.13,0.78,13,10.14,6246,10000.0
Unipilot Positions NFT-V1,1,0.11,0.64,0.0,2,0.0,133,314.0
Metakrew,11,1.18,0.44,0.09,32,2.88,2988,7335.0
Lil Baby Doodles,1,0.11,0.28,0.0,4,0.0,362,1432.0
GENESIS SYNCRONAUTS,2,0.21,0.39,0.6,3,1.7999999999999998,181,777.0
Moonray Presale Pass,7,0.75,700.0,0.04,7,0.28,786,1.0
MetaMob.io Launch Pass,1,0.11,1.0,1.49,2,2.98,87,200.0
Lawless Lemmings,1,0.11,0.13,0.01,1,0.01,360,763.0
Cityroots Old,2,0.21,0.19,0.02,3,0.06,542,1599.0
Non Fungible Tools Founding Membership,4,0.43,4.0,1.8,4,7.2,88,100.0
Old Plunder Contract moved to Polygon,3,0.32,0.07,0.0,3,0.0,2501,4000.0
Metaverse HQ Collabs,3,0.32,300.0,0.18,3,0.54,38,1.0
our couch,2,0.21,0.05,0.0,2,0.0,1242,4444.0
Good Guys NFT,6,0.64,0.63,0.01,36,0.36,1466,5717.0
NFTCULTURE,2,0.21,0.11,0.04,3,0.12,752,2757.0
Dope Dinos Official,1,0.11,0.45,0.03,1,0.03,97,220.0
Hello fam! NFT Winery,2,0.21,0.78,0.05,6,0.30000000000000004,213,769.0
The CryptoFoodies,1,0.11,0.52,0.3,2,0.6,63,383.0
Alpha Access,4,0.43,200.0,0.01,4,0.04,957,2.0
Cock Fight Club,1,0.11,1.45,0.0,10,0.0,238,688.0
Sirens of the Sea NFT,2,0.21,0.18,0.01,5,0.05,1199,2704.0
