name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Quanta Captures,1,0.11,1.0,0.02,1,0.02,35,100.0
STEKKEL THE BLUEPRINT,1,0.11,16.67,0.05,1,0.05,167,6.0
My Baby Pickle,2,0.21,0.9,0.0,21,0.0,277,2338.0
Cyano Art Collection by Jimi Albert,1,0.11,4.95,0.33,5,1.6500000000000001,40,101.0
Universal Soldiers,1,0.11,0.08,0.02,1,0.02,130,1234.0
Black boxes,1,0.11,0.39,0.0,1,0.0,121,256.0
ElonPunks,1,0.11,0.51,0.0,5,0.0,428,990.0
CryptoClownz,1,0.11,1.0,0.0,1,0.0,11,100.0
CryptoFaces!,1,0.11,0.06,2.0,1,2.0,16,1600.0
CyberShrooms,2,0.21,0.2,0.02,2,0.04,516,999.0
CryptoFoxes Origins to Migrate,1,0.11,0.1,0.44,1,0.44,79,1001.0
CryptoRunners,1,0.11,0.1,0.02,1,0.02,122,1000.0
Diaper Dogs,1,0.11,0.1,0.02,1,0.02,469,978.0
FoxPunk,2,0.21,0.8,0.03,4,0.12,229,500.0
CryptoFrogz,1,0.11,1.83,0.06,9,0.54,251,493.0
Crypto Pixel Pepe,2,0.21,0.25,0.04,2,0.08,179,802.0
Cryptobeanz,2,0.21,4.71,2.45,4,9.8,51,85.0
Crypto Duuudes,2,0.21,1.17,0.45,2,0.9,60,171.0
Blocklete Golf,1,0.11,0.05,0.0,1,0.0,539,1952.0
Criss Cross,1,0.11,0.45,0.35,1,0.35,38,220.0
CryptoDozer Legacy,1,0.11,0.0,0.0,3,0.0,58792,394203.0
Quarter Machine - CAPSULES,1,0.11,22.22,0.08,2,0.16,262,9.0
Venice 99',1,0.11,2.44,0.19,1,0.19,149,41.0
Dolphin Adam Bombs (Unofficial),2,0.21,1.37,100.0,2,200.0,146,146.0
Ninety7 Collection,1,0.11,50.0,0.0,1,0.0,2,2.0
Interpola,1,0.11,8.33,0.1,1,0.1,9,12.0
Quarter Machine - PiRATE iSLAND,1,0.11,0.3,0.25,3,0.75,393,1001.0
Outlaw Dogs,1,0.11,0.12,0.05,1,0.05,191,847.0
TINY-83,3,0.32,0.41,0.01,4,0.04,573,965.0
3NTITY-8PIRIT G3NERATION,2,0.21,0.25,0.02,6,0.12,863,2439.0
BE..DO..HAVE,1,0.11,4.0,0.25,1,0.25,15,25.0
NFTBOY: Consoles,2,0.21,0.28,0.01,4,0.04,862,1452.0
mecha suits by hideo,1,0.11,0.39,0.28,1,0.28,167,256.0
ASCII TOADZ,1,0.11,1.79,0.09,1,0.09,9,56.0
OTOmotors,1,0.11,0.32,0.04,4,0.16,312,1259.0
Monk Seal Monday,1,0.11,5.0,0.2,1,0.2,7,20.0
Coastal Dreaming,1,0.11,7.14,0.25,1,0.25,9,14.0
Troposphere,1,0.11,6.25,0.35,1,0.35,14,16.0
A Moment Forever - The Stories By Lola Hubner,1,0.11,4.55,1.0,1,1.0,19,22.0
A Moment Forever,1,0.11,4.0,0.25,1,0.25,20,25.0
NFTBOY: Bored Ape Racers,1,0.11,0.14,0.01,4,0.04,892,2777.0
Treasure Project,1,0.11,0.02,0.14,2,0.28,822,8999.0
ONE KYOTO,1,0.11,0.45,0.25,1,0.25,42,223.0
Aerial Art by CA From The Sky,3,0.32,8.0,0.9,4,3.6,39,50.0
Creative Art Quest Raining Pixels,1,0.11,0.48,0.06,1,0.06,145,208.0
Visions of Self,2,0.21,14.06,0.65,36,23.400000000000002,116,256.0
GLOWA - Editions,1,0.11,16.67,0.1,2,0.2,75,12.0
Universe In A Cube. Packs,1,0.11,0.14,0.02,1,0.02,254,700.0
Dverse Token,1,0.11,0.05,0.02,1,0.02,593,1909.0
MEMBER PASS,1,0.11,0.18,0.01,1,0.01,280,554.0
Dumb Duck Campsite,1,0.11,2.12,0.0,10,0.0,228,471.0
0xHEADS,2,0.21,0.66,0.0,27,0.0,1274,4120.0
CryptoNords,2,0.21,0.85,0.01,6,0.06,156,707.0
PixelFigures,1,0.11,0.23,0.1,2,0.2,126,888.0
Fluidente by Artofsoul,1,0.11,11.32,0.0,6,0.0,30,53.0
Lunar Tiger NFT,1,0.11,2.7,0.0,1,0.0,8,37.0
Krause House Genesis Tickets,1,0.11,33.33,0.0,1,0.0,3,3.0
"Peter Singer - Famine, Affluence and Morality",1,0.11,25.0,0.0,1,0.0,4,4.0
The Rug  Issue 5,1,0.11,5.26,0.0,1,0.0,19,19.0
"Ukraine: Together we are a powerful, united force",1,0.11,2.86,0.005,1,0.005,8,35.0
The Rug Issue 4,1,0.11,7.41,8.8,2,17.6,25,27.0
Art Foundry On-Chain Collection,2,0.21,2.43,0.08,6,0.48,152,247.0
Untitled Collection #34593521,1,0.11,50.0,0.0,1,0.0,2,2.0
The Daily Gwei - 1 Year Anniversary NFT,2,0.21,0.55,0.27,2,0.54,309,365.0
3dMoloch,1,0.11,0.72,0.67,1,0.67,76,139.0
LARP Comic NFT,1,0.11,2.0,0.0,1,0.0,11,50.0
Beacon Book Crowdfund NFT,1,0.11,2.27,32.0,1,32.0,44,44.0
TheNFT Project - v1,1,0.11,1.8,0.1,10,1.0,101,557.0
Curio Remix 3,1,0.11,50.0,2.69,1,2.69,50,2.0
the Greatest LARP - Moloch Bot Statue,1,0.11,20.0,0.0,1,0.0,4,5.0
Moloch V3,1,0.11,0.45,1.1,1,1.1,121,220.0
rwx stamps,1,0.11,33.33,0.0,1,0.0,20,3.0
3dEthBot,1,0.11,2.0,1.5,2,3.0,76,100.0
NFThemes - by NFThings,1,0.11,4.35,0.0,1,0.0,18,23.0
Eth Bot Statue,1,0.11,20.0,0.0,1,0.0,4,5.0
Curio Remix 2,1,0.11,100.0,4.5,2,9.0,73,2.0
noun poems,1,0.11,2.38,5.0,1,5.0,26,42.0
Meltwater Champions Chess Tour 2021,1,0.11,3.33,0.025,1,0.025,34,30.0
SamuraiDoge,2,0.21,0.05,0.01,3,0.03,1264,5631.0
Genesis Adventurers (for Loot),3,0.32,0.68,1.88,4,7.52,239,591.0
Curio Remix 1,1,0.11,50.0,0.45,2,0.9,46,4.0
The Avatar Project Official,1,0.11,0.53,0.25,1,0.25,104,187.0
RW exes - an avatar graveyard & webcomic,1,0.11,6.45,133.7,2,267.4,18,31.0
CryptoChess - Chessmasters,1,0.11,0.8,0.02,1,0.02,37,125.0
CryptoLeos,1,0.11,0.1,0.07,1,0.07,361,1000.0
WEEB3,1,0.11,6.45,0.95,2,1.9,53,31.0
BEEPLE - THE 5000 DAYS COLLECTION,1,0.11,0.84,23.9,1,23.9,104,119.0
HEEEEEEEEEEE,1,0.11,100.0,0.0,1,0.0,1,1.0
The Block Times,1,0.11,7.94,0.23,5,1.1500000000000001,218,63.0
pplpleasr,1,0.11,0.68,1.65,1,1.65,137,147.0
Wall St Bulls,2,0.21,0.02,0.14,2,0.28,3659,10000.0
Sers,1,0.11,0.08,0.05,1,0.05,586,1237.0
Dapper Dinos Karma Collective,2,0.21,0.36,0.44,2,0.88,410,555.0
Radix Art Social Club,2,0.21,7.69,0.0,2,0.0,26,26.0
Abstraction by Hevey,3,0.32,2.34,0.18,6,1.08,162,256.0
Marble Art Colection,1,0.11,1.33,0.7,1,0.7,2,75.0
Z-Huge,1,0.11,0.2,0.16,1,0.16,292,512.0
Fast Food Punks Burgers,1,0.11,0.14,0.02,1,0.02,359,708.0
Rockbunn,1,0.11,3.18,0.02,106,2.12,579,3333.0
SP+NY: A Love for Two Cities,1,0.11,8.33,0.05,2,0.1,4,24.0
Art Blocks Community Plaza Founders,2,0.21,4.0,0.0,2,0.0,43,50.0
"Yeezus, Live.",1,0.11,12.5,0.3,1,0.3,5,8.0
Dooggies,3,0.32,0.04,0.08,4,0.32,3284,9993.0
LuckyCryptoCats,1,0.11,0.55,0.15,1,0.15,89,182.0
A Bunch of Flowers,1,0.11,0.17,2.0,1,2.0,9,600.0
Rare Pepe Figures,1,0.11,18.18,0.7,2,1.4,27,11.0
HPPRS X CONSIDER IT FLOWERS,3,0.32,300.0,0.02,3,0.06,145,1.0
Handjabs Collection,2,0.21,0.34,0.03,2,0.06,223,594.0
HOPPERS,3,0.32,4.17,1.69,5,8.45,75,120.0
Beanzuki   X    BAYC,2,0.21,1.32,21.0,2,42.0,125,152.0
D-G Collection,2,0.21,1.5,16.0,2,32.0,107,133.0
sadhshdfshj,2,0.21,1.26,18.0,2,36.0,131,159.0
McDonald Officilal,2,0.21,1.36,22.0,2,44.0,131,147.0
SUPER-GUCCl NFTS COLLECTION,2,0.21,1.41,0.0,2,0.0,109,142.0
Apple--OfficiaI,2,0.21,1.28,21.0,2,42.0,134,156.0
NIKE cial,2,0.21,1.26,21.0,2,42.0,143,159.0
sfjdgjfgjgj,2,0.21,1.18,21.0,2,42.0,142,170.0
Los Muertos World metaverse,2,0.21,1.64,18.0,2,36.0,110,122.0
Possessed - Officia1,2,0.21,1.46,15.6,2,31.2,109,137.0
KPK&Project,2,0.21,1.28,7.5,2,15.0,146,156.0
LEGO - NBA Metaverse,2,0.21,1.21,21.0,2,42.0,137,165.0
lmaginary Ones OfficiaI,2,0.21,1.16,26.5,2,53.0,144,173.0
Krom Invite,1,0.11,0.93,0.0,1,0.0,106,107.0
Punk Buddha,1,0.11,0.5,0.08,1,0.08,15,200.0
Non-Fungible Fungi Genesis,1,0.11,10.0,4.1,10,41.0,70,100.0
Gen Watch,1,0.11,2.13,0.14,5,0.7000000000000001,110,235.0
Into the Cryptoverse NFTs,1,0.11,15.38,0.09,2,0.18,694,13.0
MethodNFT,1,0.11,0.02,0.0,1,0.0,1766,5111.0
Abstract Marine Life,1,0.11,6.25,0.05,1,0.05,3,16.0
Dutch tulips,1,0.11,10.0,0.0,1,0.0,5,10.0
Depictives,2,0.21,3.61,0.14,16,2.24,112,443.0
BentoBoxNFT,1,0.11,0.06,0.0025,1,0.0025,497,1568.0
DeMeta,2,0.21,0.21,0.08,2,0.16,635,948.0
Thirsty Cactus,1,0.11,0.65,0.01,5,0.05,174,772.0
PAW HYPER LYNX,1,0.11,0.21,0.01,5,0.05,625,2342.0
Obey the Cube,1,0.11,3.08,0.05,2,0.1,33,65.0
BlockchainBikers,2,0.21,0.05,0.0,5,0.0,4683,11107.0
Hidden Ninja Village,1,0.11,0.2,0.01,3,0.03,494,1468.0
Obey the System,1,0.11,2.17,0.55,3,1.6500000000000001,59,138.0
Trippy Toadz NFT,4,0.43,0.06,0.14,4,0.56,3519,6969.0
CryptoVerse Spike,1,0.11,0.06,0.02,2,0.04,1090,3333.0
MunchiesNFT Collection,2,0.21,0.08,0.01,4,0.04,1653,5028.0
Bear DAO,1,0.11,20.0,0.03,1,0.03,322,5.0
Cryptowalkers-Official,2,0.21,0.03,0.2,2,0.4,2101,6545.0
dogedash,1,0.11,0.05,0.03,2,0.06,1562,4120.0
Party Horses: Horse Party 2022,1,0.11,0.5,0.06,2,0.12,284,400.0
PartyHorses,1,0.11,0.94,0.1,30,3.0,1128,3197.0
Party Horses Pregame,2,0.21,0.35,0.02,7,0.14,1502,2000.0
Zero Penguins,1,0.11,0.29,0.01,1,0.01,116,344.0
Vikings & Villagers NFT,2,0.21,0.04,0.0,3,0.0,965,7211.0
THE SHIBOSHIS,3,0.32,0.04,0.7,4,2.8,2808,9996.0
Alien Llama,1,0.11,0.04,0.0,1,0.0,824,2290.0
The Coterie,1,0.11,11.11,0.0,1,0.0,6,9.0
Mishmash V3,1,0.11,100.0,0.0,3,0.0,1,3.0
Chibi Galaxy,1,0.11,0.03,0.1,1,0.1,1763,3500.0
The Boney Batz,1,0.11,0.3,0.03,1,0.03,228,333.0
The Boanez,1,0.11,2.86,0.07,2,0.14,35,70.0
Rare Liquid Society,1,0.11,0.4,4.0,4,16.0,129,1000.0
Maelstrom on Sound.xyz,1,0.11,0.67,0.13,1,0.13,104,150.0
Archilab - Rooftop basketball court for RTFKT x oncyber Space Pod,1,0.11,50.0,0.5,1,0.5,176,2.0
peepedles,1,0.11,0.5,0.01,5,0.05,339,1000.0
ArcadiaParkPerpetualAdmission,1,0.11,3.33,0.3,1,0.3,26,30.0
Mana Crystals,1,0.11,5.71,0.0,16,0.0,62,280.0
Iman Europe,1,0.11,0.66,0.44,1,0.44,108,152.0
oshi's music,1,0.11,1.82,7.97,1,7.97,47,55.0
UNSHADED ROCKS,2,0.21,0.3,0.07,2,0.14,183,666.0
Solar by Martin Houra,1,0.11,6.67,14.0,1,14.0,14,15.0
algo lite,1,0.11,1.08,0.09,3,0.27,131,278.0
Latent Works,1,0.11,2.6,0.05,2,0.1,217,77.0
Ponzinomics,1,0.11,1.0,0.01,2,0.02,62,201.0
The Higher Beings,1,0.11,0.2,0.02,2,0.04,358,1000.0
cloudform,1,0.11,4.17,0.1,1,0.1,13,24.0
"Milady, That B.I.T.C.H.",1,0.11,0.3,0.75,1,0.75,176,333.0
Golden Token Crypto New Yorkers,1,0.11,0.12,9.0,1,9.0,34,840.0
NFTNFT,1,0.11,1.59,3.0,3,9.0,145,189.0
Dreams of Roya,1,0.11,3.45,0.015,1,0.015,617,29.0
3NTITY-8PIRIT Mint Pass,1,0.11,33.33,0.02,1,0.02,486,3.0
Lootpunk,1,0.11,2.19,0.0,3,0.0,90,137.0
SCAMMER MARKET,1,0.11,0.72,0.14,4,0.56,226,555.0
Genesis.sol - solSeedlings,1,0.11,0.39,0.25,2,0.5,298,512.0
Ethmoji,1,0.11,0.24,0.0,3,0.0,606,1235.0
Kaiju Queenz Genesis,1,0.11,0.03,0.01,1,0.01,2123,3333.0
USOpen,1,0.11,0.04,0.07,1,0.07,1558,2428.0
Genesiz Shapez,2,0.21,0.14,0.01,5,0.05,1088,3500.0
Angry Pitbull Club,1,0.11,0.03,0.11,3,0.33,5150,10000.0
ogdoad Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Phantone Project,1,0.11,5.0,0.2,5,1.0,63,100.0
CryptoHoots Steampunk Parliament,2,0.21,0.12,0.18,3,0.54,883,2500.0
Pizza 1o1 by KALA,1,0.11,1.59,0.05,1,0.05,52,63.0
Professor Meowingtons in Space,1,0.11,0.74,0.07,1,0.07,89,136.0
Your Digital Charm 3D,1,0.11,0.5,0.08,1,0.08,84,200.0
Time It,1,0.11,0.29,0.04,1,0.04,184,350.0
A Circular Splashes Collective,1,0.11,1.0,1.0,1,1.0,7,100.0
Ruis Mandelbulb,1,0.11,0.83,0.0,1,0.0,6,120.0
KCG,1,0.11,0.03,0.1,2,0.2,1280,7873.0
The Red Series - by Adam Brazier,1,0.11,11.11,0.15,1,0.15,9,9.0
StickDix,2,0.21,0.04,0.0,2,0.0,2492,5006.0
BAD NFTS,1,0.11,1.0,0.15,1,0.15,55,100.0
Yokai Masks,1,0.11,0.14,0.04,1,0.04,196,729.0
Woman Figures,1,0.11,2.56,3.1,1,3.1,23,39.0
MyCryptoIsland,1,0.11,0.34,0.035,1,0.035,69,296.0
??1?,1,0.11,50.0,5.0,1,5.0,60,2.0
VIP Treats,1,0.11,25.0,0.0,1,0.0,4,4.0
MythoDrop,1,0.11,33.33,0.06,1,0.06,215,3.0
Aku's New Friend,1,0.11,100.0,3.33,1,3.33,74,1.0
Aku: Chapter II by Micah Johnson,1,0.11,0.14,4.99,1,4.99,288,706.0
Special Edition Vibeheads,1,0.11,1.47,0.02,1,0.02,59,68.0
Look Labs 420 Game,2,0.21,100.0,0.55,2,1.1,210,2.0
Mystery of Cappadocia,1,0.11,10.0,0.0,1,0.0,5,10.0
3Q Series Zero,3,0.32,3.34,0.08,11,0.88,149,329.0
Creative daydreams,1,0.11,20.0,0.0,1,0.0,3,5.0
Crazy Carl Collective Genesis NFTs,2,0.21,133.33,0.1,4,0.4,392,3.0
Ryan Koopmans,1,0.11,10.0,0.0,1,0.0,10,10.0
Underground Ape Club (Official),1,0.11,0.02,0.01,1,0.01,498,5081.0
"Ink&Water, The Anthology.",1,0.11,2.0,0.08,1,0.08,10,50.0
Bumdog Torres,1,0.11,2.04,0.0,1,0.0,9,49.0
Tales from the Wasteland. Bucky The Butcher by P1X37,1,0.11,14.29,1.0,1,1.0,112,7.0
A Decade From Above,1,0.11,4.55,0.4,1,0.4,19,22.0
PortREYts,1,0.11,3.33,40.0,1,40.0,28,30.0
REYvolution Series,1,0.11,33.33,0.75,1,0.75,36,3.0
"""We are One""",1,0.11,3.57,1.25,1,1.25,8,28.0
Hashmusks Attack,1,0.11,0.55,0.0,1,0.0,165,182.0
Nude is the most beautiful art form,1,0.11,12.12,0.11,4,0.44,15,33.0
Van Minion,1,0.11,0.12,0.07,1,0.07,333,819.0
Pantano's genesis collection,1,0.11,6.45,0.09,2,0.18,15,31.0
Unearthed V2,1,0.11,16.67,0.0,1,0.0,4,6.0
P:X by mightymoose,4,0.43,2.08,0.1,8,0.8,221,384.0
ALIENQUEENVAULT,1,0.11,50.0,5.55,1,5.55,13,2.0
Jukebox V2,1,0.11,10.0,0.0,1,0.0,9,10.0
ORIGAMINJA !,1,0.11,6.25,0.5,1,0.5,21,16.0
NACHO NIGHT KEYS,1,0.11,5.0,0.25,1,0.25,17,20.0
Joyful Dream,1,0.11,7.69,0.6,1,0.6,12,13.0
Text is Lava,1,0.11,0.9,0.1,1,0.1,11,111.0
Taj Mahal - an Eternal love story,1,0.11,7.14,0.08,1,0.08,5,14.0
MUTANT PUNKS CITY,2,0.21,1.03,0.01,37,0.37,1702,3609.0
Ghost in the Machine by AIIV,1,0.11,0.69,0.09,2,0.18,181,291.0
Crypto Art Mesh,1,0.11,3.85,0.5,1,0.5,7,26.0
Frog Prince: Volume 1,1,0.11,14.29,0.08,1,0.08,20,7.0
SEOUL OF THE DEAD,1,0.11,3.33,0.07,1,0.07,14,30.0
PasteInPeace Collection,1,0.11,4.35,0.1,1,0.1,23,23.0
4D Architecture,1,0.11,1.25,0.3,1,0.3,42,80.0
bluugu collector token,1,0.11,66.67,0.0,2,0.0,11,3.0
The Truth Of Society,1,0.11,20.0,0.05,2,0.1,4,10.0
The Gratitude Series,1,0.11,14.29,0.0,1,0.0,7,7.0
Pinkadelic Digital Ceramics,1,0.11,12.5,0.2,1,0.2,55,8.0
KawaiiKowai Portals,2,0.21,8.33,1.0,2,2.0,18,24.0
Ocean Origins,1,0.11,4.0,1.0,1,1.0,18,25.0
Beanie sucks,1,0.11,100.0,0.17,1,0.17,17,1.0
AtomPlanet Bot,1,0.11,3.28,0.08,2,0.16,54,61.0
Gems & Minerals,1,0.11,12.5,0.0,1,0.0,5,8.0
Nikolina Petolas Art,1,0.11,7.14,9.0,1,9.0,13,14.0
Nikeeta Lakhiani Art,1,0.11,30.0,0.9,3,2.7,8,10.0
Art Banditz X GC,1,0.11,1.72,2.2,1,2.2,35,58.0
Colours and Shades,1,0.11,0.83,0.2,1,0.2,27,120.0
HEAVEN XI,1,0.11,75.0,0.06,3,0.18,18,4.0
Eternal Dream,1,0.11,6.67,1.0,2,2.0,22,30.0
Modern Renaissance Goddesses,1,0.11,7.69,4.5,1,4.5,13,13.0
Dope AF,1,0.11,0.1,0.07,1,0.07,12,1000.0
Summer of Abstraction,1,0.11,3.03,0.0,1,0.0,9,33.0
Aerial Dreamscapes,1,0.11,2.5,0.35,1,0.35,35,40.0
M I N D L E S S V3,1,0.11,5.0,0.24,1,0.24,15,20.0
CYBER CREW,1,0.11,0.79,0.32,1,0.32,69,126.0
Modo,1,0.11,100.0,0.0,1,0.0,8,1.0
MADHOUSE | by k-art,1,0.11,3.0,0.3,3,0.8999999999999999,62,100.0
Goddess Of Cerrency Power,1,0.11,12.5,0.06,1,0.06,5,8.0
Neon Cats,1,0.11,0.69,0.02,3,0.06,219,433.0
once upon a time in somewhere...,1,0.11,100.0,0.0,6,0.0,1,6.0
bluugu artefact,1,0.11,9.09,2.0,2,4.0,15,22.0
New York by Night,1,0.11,16.67,0.2,1,0.2,11,6.0
NFT gods,1,0.11,4.55,0.0,1,0.0,3,22.0
The Synthwave Girs,1,0.11,50.0,0.0,1,0.0,2,2.0
Cyber Humanoid,1,0.11,5.74,0.18,7,1.26,60,122.0
After The Party by Bassjackers,1,0.11,3.33,0.2,1,0.2,8,30.0
Poker Cards NFT,1,0.11,1.0,0.01,1,0.01,11,100.0
Laser Punks,1,0.11,100.0,0.0,1,0.0,1,1.0
Bluugu Moments,1,0.11,28.57,5.0,2,10.0,6,7.0
Symbiosis #0cchi0401,1,0.11,100.0,0.0,2,0.0,1,2.0
CRYPTO CRYPTOS,1,0.11,5.88,0.49,3,1.47,38,51.0
KenNakant,1,0.11,14.29,0.22,1,0.22,5,7.0
...the Present by Travis LeRoy Southworth,2,0.21,100.0,9.99,3,29.97,34,3.0
Zomax,1,0.11,3.15,5.93,4,23.72,28,127.0
shoes of the sea,1,0.11,3.45,0.04,1,0.04,21,29.0
Vexx,1,0.11,0.07,0.29,1,0.29,98,1518.0
Pop Wonder Perks,2,0.21,3.77,30.0,2,60.0,52,53.0
Chain/Saw,1,0.11,3.05,0.69,4,2.76,29,131.0
unstablekido,1,0.11,1.56,0.6,1,0.6,45,64.0
Goro's Art Works,1,0.11,0.45,0.1,1,0.1,113,221.0
OSF OS,1,0.11,16.67,6.9,1,6.9,22,6.0
The Travellers,1,0.11,21.28,0.1,10,1.0,21,47.0
__kashushu,1,0.11,100.0,0.0,1,0.0,1,1.0
Poetic Justice,1,0.11,12.5,0.34,1,0.34,4,8.0
HaruKomoda,1,0.11,1.52,9.99,1,9.99,37,66.0
WhaleShark: The Big Fish Drop,1,0.11,5.71,0.1,2,0.2,86,35.0
Too Many Zombies,1,0.11,0.79,0.14,3,0.42000000000000004,24,381.0
Date Token,1,0.11,1.11,2.5,1,2.5,35,90.0
AnimePic,1,0.11,0.05,0.05,1,0.05,26,1845.0
Art - Crypto,1,0.11,25.0,0.0,1,0.0,3,4.0
Olento,1,0.11,25.0,0.0,1,0.0,3,4.0
Bassjackers,1,0.11,1.03,0.04,3,0.12,46,290.0
Hot Lips,1,0.11,9.09,0.038,1,0.038,57,11.0
Fabricated Fairytales by FEWOCiOUS x parrott_ism x Odious x Jonathan Wolfe,1,0.11,0.19,0.75,1,0.75,116,532.0
Break The Internet,1,0.11,1.96,0.1,1,0.1,195,51.0
Jrrdan Paintings,1,0.11,16.67,9.0,1,9.0,6,6.0
CryptoWorms,1,0.11,2.7,0.04,2,0.08,15,74.0
"Yang Rebah Bangun, Karena Terinjak by Rukmunal Hakim",1,0.11,30.0,11.33,3,33.99,7,10.0
Popart heroes,1,0.11,1.19,0.15,1,0.15,46,84.0
CYBERWITCH WARRIORS,1,0.11,7.69,0.1,1,0.1,43,13.0
Scrazyone,2,0.21,10.45,0.4,7,2.8000000000000003,32,67.0
YON'S gift shop,1,0.11,20.0,0.12,1,0.12,83,5.0
Perfectly Imperfect V2,1,0.11,5.0,0.2,1,0.2,14,20.0
Max Osiris Collection,1,0.11,2.78,9.99,1,9.99,24,36.0
Zam,1,0.11,1.85,0.01,1,0.01,106,54.0
Marc Tudisco,1,0.11,0.07,0.11,1,0.11,175,1509.0
Jason Ebeyer,1,0.11,0.14,0.69,1,0.69,61,739.0
Studio JQ,1,0.11,1.04,0.1,4,0.4,57,383.0
OFFICIAL,1,0.11,0.98,2.0,1,2.0,77,102.0
Lucho Poletti,1,0.11,0.07,0.25,1,0.25,109,1354.0
rhcrypto,1,0.11,4.55,1.5,1,1.5,14,22.0
Chibi Fighters 1.0,1,0.11,0.02,0.0,1,0.0,981,4184.0
BlockchainCuties,1,0.11,0.02,0.0,30,0.0,4868,124970.0
Awkward Astronauts by Lambo,1,0.11,0.01,0.12,1,0.12,471,10214.0
FOCUS by Matto,2,0.21,1.69,0.08,3,0.24,112,178.0
Juice Gang,1,0.11,0.33,0.04,1,0.04,124,300.0
Freaks N' Guilds - Unmigrated,2,0.21,0.26,0.01,26,0.26,944,10000.0
JustCubesNFT,1,0.11,0.05,0.15,2,0.3,3126,4444.0
Fuzzy Felons | Special Edition,1,0.11,100.0,0.1,1,0.1,295,1.0
Beanbag Frens,1,0.11,0.03,0.02,2,0.04,3300,7777.0
Scary Garys,1,0.11,0.13,0.05,1,0.05,434,750.0
Bear Of Chris,1,0.11,3.37,0.06,3,0.18,38,89.0
Bygones Aztec Empire,1,0.11,0.2,0.0,5,0.0,409,2555.0
Futera United,1,0.11,0.57,0.03,5,0.15,340,879.0
Euphoric World,1,0.11,4.69,0.05,6,0.30000000000000004,87,128.0
Genesis isoroom,1,0.11,0.03,0.14,1,0.14,281,3000.0
Ruthless Raccoon,1,0.11,0.79,0.02,10,0.2,198,1258.0
Crystals-Of-Power,1,0.11,10.0,1.0,1,1.0,9,10.0
PunkBatz,1,0.11,0.78,0.0,20,0.0,326,2562.0
EtherDash,1,0.11,0.1,0.0,1,0.0,915,1029.0
SmolApes,1,0.11,0.78,0.0,10,0.0,149,1288.0
Invisible Noun,1,0.11,1.27,0.01,10,0.1,329,785.0
Campus Kids Collection,1,0.11,16.67,0.0,1,0.0,5,6.0
GuardianKongz Collection,3,0.32,0.5,0.01,25,0.25,1313,5000.0
ThankYouX Editions,1,0.11,50.0,0.15,1,0.15,165,2.0
Skorge Alpha Key,1,0.11,0.1,0.04,1,0.04,752,974.0
Scrambles.xyz,1,0.11,0.52,0.0,5,0.0,285,963.0
Sombrero Donkeys,1,0.11,0.33,0.0,10,0.0,571,2999.0
Hammie Game Official,1,0.11,0.08,0.0,5,0.0,1023,5985.0
Fox Game Official,1,0.11,0.04,0.0,7,0.0,1098,18540.0
NiftyVille,1,0.11,5.41,0.37,2,0.74,171,37.0
Hamstarz - Genesis,1,0.11,3.97,0.075,5,0.375,33,126.0
Kool Kittens,1,0.11,0.09,0.0,3,0.0,797,3333.0
1182 By Elizabeth Blair Stephenson,1,0.11,1.85,0.03,5,0.15,71,270.0
Eternal Entities,1,0.11,0.69,0.1,1,0.1,141,145.0
MUSHROHMS,2,0.21,0.13,0.38,2,0.76,1066,1500.0
MalevichPunks NFT,3,0.32,0.04,0.00099,4,0.00396,3639,10000.0
Just Steak,1,0.11,0.07,0.0,1,0.0,882,1337.0
EtherSound,1,0.11,0.25,0.05,1,0.05,79,395.0
Shitty.Investments,2,0.21,0.5,0.03,7,0.21,412,1404.0
Enigma Economy NFT V4,1,0.11,0.36,0.13,20,2.6,626,5614.0
CAP - 6toj3grB6w,1,0.11,0.08,0.0,1,0.0,14,1265.0
VAPES - Vertically Flipped Apes,1,0.11,0.29,0.0022,10,0.022000000000000002,464,3501.0
Floor Sweeping Brooms,1,0.11,0.36,0.02,2,0.04,154,557.0
Chibi Frens,1,0.11,0.04,0.02,3,0.06,2325,6996.0
DRESSX,1,0.11,1.92,0.0,2,0.0,40,104.0
Afterparty Festival Pass,1,0.11,0.4,0.08,2,0.16,151,494.0
FWB Partybid Claimables,1,0.11,50.0,4.2,1,4.2,23,2.0
artisticlounge,3,0.32,27.27,0.2,3,0.6000000000000001,6,11.0
Olive Allen - 1:1 Artworks,1,0.11,11.11,8.0,1,8.0,8,9.0
Afterparty MintPass,2,0.21,0.54,4.69,2,9.38,175,371.0
Devil with capital D,1,0.11,18.18,0.5,2,1.0,4,11.0
ICONOCLAST V2,1,0.11,7.14,10.0,1,10.0,10,14.0
Terrain World,1,0.11,2.45,0.01,5,0.05,99,204.0
Claudslr Collection,1,0.11,100.0,0.0,1,0.0,15,1.0
Claudia Pawlak - Serce Matki (Mother's Heart),1,0.11,9.09,0.45,1,0.45,7,11.0
Raven50mm - HUSSLE AND MOTIVATE - A Collection of 33 Documentary Photographs,1,0.11,3.03,1.9,1,1.9,23,33.0
Gremplin,2,0.21,10.53,420.0,2,840.0,19,19.0
Bargain Bin PFP Emporium,1,0.11,2.7,2.0,1,2.0,25,37.0
