name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Gazettes by Redlioneye Gazette,11,1.19,1.56,0.07,16,1.12,431,1024.0
Enchiridion by Generative Artworks,10,1.09,2.73,0.05,28,1.4000000000000001,578,1024.0
Rapture by Thomas Lin Pedersen,19,2.06,3.0,0.2,30,6.0,584,1000.0
Gravity 16 by Jimmy Herdberg,8,0.87,1.46,0.09,15,1.3499999999999999,690,1024.0
Good Vibrations by Aluan Wang,8,0.87,0.88,0.12,9,1.08,647,1024.0
Flowers by RVig,31,3.37,1.25,0.03,77,2.31,3057,6158.0
Gizmobotz by Mark Cotton,7,0.76,0.9,0.15,9,1.3499999999999999,622,1000.0
Letters to My Future Self by Ryan Struhl,17,1.85,3.6,0.14,36,5.040000000000001,573,1000.0
Star Flower by Ruben Alexander,14,1.52,3.0,0.05,30,1.5,676,1000.0
Orthogone by Pandelune,7,0.76,1.03,0.07,8,0.56,442,777.0
[Dis]entanglement by onlygenerated,10,1.09,2.33,0.08,17,1.36,447,730.0
Panelscape 🅰🅱 by Paolo Tonon,10,1.09,3.05,0.09,16,1.44,352,525.0
Talking Blocks by REMO x DCsan,6,0.65,1.37,0.08,7,0.56,330,512.0
Galaxiss by Xenoliss,16,1.74,4.5,0.2,27,5.4,403,600.0
♫ ByteBeats by DADABOTS x KAI,12,1.3,5.27,0.35,27,9.45,258,512.0
Empyrean by Generative Artworks,7,0.76,1.6,0.13,8,1.04,230,500.0
Aithérios by Jorge Ledezma,12,1.3,3.33,0.09,32,2.88,418,961.0
Scoundrels by Kristy Glas,15,1.63,1.66,0.03,34,1.02,918,2047.0
Labyrometry by Eliya Stein,5,0.54,0.62,0.05,5,0.25,513,800.0
LeWitt Generator Generator by Mitchell F. Chan,12,1.3,3.73,0.84,28,23.52,428,750.0
Brushpops by Matty Mariansky,11,1.19,1.6,0.1,16,1.6,711,1000.0
Event Horizon Sunset (Series C) by Jake Brukhman,10,1.09,2.2,0.07,11,0.77,344,500.0
Warp by espina,4,0.43,1.13,0.06,5,0.3,262,444.0
Transitions by Jason Ting x Matt Bilfield,30,3.26,1.78,0.09,84,7.56,2416,4712.0
P:X by mightymoose,2,0.22,0.52,0.18,2,0.36,221,384.0
Color Magic Planets by Bård Ionson,7,0.76,3.91,0.26,10,2.6,179,256.0
Abstraction by Hevey,3,0.33,1.95,0.19,5,0.95,163,256.0
Andradite by Eltono,5,0.54,3.6,0.2,8,1.6,121,222.0
Getijde by Bart Simons,5,0.54,5.41,0.52,12,6.24,140,222.0
Pieces of Me by r4v3n,5,0.54,2.25,0.11,5,0.55,155,222.0
Glow by Jason Ting,6,0.65,1.8,0.11,9,0.99,271,500.0
Plottables,24,2.61,2.38,0.09,40,3.5999999999999996,552,1681.0
Prismatic by Eliya Stein,5,0.54,2.29,0.08,5,0.4,178,218.0
CryptoGodKing by Steve Pikelny,4,0.43,2.22,0.85,4,3.4,121,180.0
Light Beams by Jason Ting,6,0.65,6.0,6.2,9,55.800000000000004,89,150.0
Traversals by Loren Bednar,3,0.33,3.33,0.77,5,3.85,97,150.0
Sigils by espina,3,0.33,8.27,0.4,11,4.4,81,133.0
Placement by Cooper Jamieson,6,0.65,1.93,0.09,7,0.63,206,363.0
Edifice by Ben Kovach,21,2.28,3.38,1.69,33,55.769999999999996,595,976.0
FOCUS by Matto,2,0.22,1.69,0.1,3,0.30000000000000004,111,177.0
CENTURY by Casey REAS,20,2.17,4.1,1.0,41,41.0,560,1000.0
Bubble Blobby by Jason Ting,14,1.52,4.2,1.39,21,29.189999999999998,330,500.0
phase by Loren Bednar,15,1.63,4.0,1.0,41,41.0,601,1024.0
AlgoRhythms by Han x Nicolas Daniel,20,2.17,6.0,2.0,60,120.0,557,1000.0
Frammenti by Stefano Contiero,15,1.63,5.23,1.8,29,52.2,365,555.0
Fidenza by Tyler Hobbs,30,3.26,6.81,50.0,68,3400.0,512,999.0
Endless Nameless by Rafaël Rozendaal,12,1.3,4.5,0.49,45,22.05,574,1000.0
Alien Clock by Shvembldr,9,0.98,6.35,1.43,23,32.89,147,362.0
Eccentrics by Radix,8,0.87,8.25,0.35,33,11.549999999999999,195,400.0
Gen 3 by DCA,9,0.98,8.79,0.11,90,9.9,470,1024.0
Color Study by Jeff Davis,17,1.85,6.15,0.33,123,40.59,420,2000.0
Hieroglyphs by pxlq,25,2.71,4.0,0.14,40,5.6000000000000005,581,1000.0
Divisions by Michael Connolly,9,0.98,6.4,0.6,32,19.2,281,500.0
Paper Armada by Kjetil Golid,27,2.93,2.83,0.18,85,15.299999999999999,877,3000.0
Rinascita by Stefano Contiero,15,1.63,2.52,0.48,28,13.44,745,1111.0
Himinn by Sarah Ridgley,11,1.19,2.99,0.35,16,5.6,327,536.0
Democracity by Generative Artworks,14,1.52,7.23,0.13,74,9.620000000000001,605,1024.0
AVLab B-side,7,0.76,0.68,0.01,7,0.07,632,1024.0
Moments by r4v3n,8,0.87,1.86,0.04,19,0.76,581,1024.0
ChipArt,101,10.97,31.86,0.04,223,8.92,336,700.0
Eccentrics Playing Cards,8,0.87,9.09,0.24,10,2.4,91,110.0
The Aquatica Collection,71,7.71,45.9,0.02,140,2.8000000000000003,169,305.0
Early Eccentrics,4,0.43,40.0,0.0,4,0.0,10,10.0
Robert Mondavi Winery x Bernardaud Collection,7,0.76,2.04,0.58,13,7.539999999999999,419,638.0
Apex Optimizers Official,2,0.22,0.23,0.07,2,0.14,420,888.0
Rarible,138,14.98,0.4,0.0,1258,0.0,210641,314229.0
10KTF Gucci Grail,72,7.82,2.66,0.9,113,101.7,3059,4253.0
MidnightBreeze,23,2.5,0.9,0.38,63,23.94,3359,6969.0
Lenia NFT - Artificial Life collection,4,0.43,2.48,0.18,5,0.8999999999999999,154,202.0
"Wish You Were Here - West Coast, USA",1,0.11,3.33,0.5,1,0.5,21,30.0
Ancestral Seedling by ZENFT,26,2.82,2600.0,0.1,26,2.6,744,1.0
Eggs For Ukraine,2,0.22,66.67,0.07,2,0.14,287,3.0
RELI3F UKR,37,4.02,345.95,0.0,128,0.0,3997,37.0
Coldhearted Club,3,0.33,2.14,0.02,4,0.08,88,187.0
Glitchy Bitches,20,2.17,6.16,0.04,72,2.88,237,1169.0
NiftyStonks,22,2.39,8.73,0.25,29,7.25,301,332.0
Bonsai by ZENFT,76,8.25,1.88,0.11,167,18.37,2862,8888.0
PridePunks 2018,8,0.87,0.21,0.08,20,1.6,3031,9636.0
Third Eye Apes v2,1,0.11,0.43,0.03,11,0.32999999999999996,977,2554.0
Cereal Club,14,1.52,0.75,0.07,75,5.250000000000001,4041,9955.0
Tanuki Frens,1,0.11,0.15,0.0,4,0.0,385,2620.0
Dr. Cool's Cat Lab,3,0.33,0.33,0.0,8,0.0,685,2452.0
Global Citizen Club,5,0.54,0.07,0.05,6,0.30000000000000004,3616,8888.0
The Shifters.io - Vortex Collection,1,0.11,0.84,0.01,8,0.08,653,950.0
Mirage Gallery Curated,4,0.43,2.14,0.09,21,1.89,162,982.0
Hot Lips by Jeremy Penn,7,0.76,4.5,0.09,9,0.8099999999999999,131,200.0
Teen Rebel Ape Club,6,0.65,0.41,0.02,30,0.6,1752,7240.0
Mutant Floki by Will Jack,6,0.65,0.5,0.08,21,1.68,1635,4200.0
The Other Avatars by Saatchi Art,22,2.39,1.66,0.01,42,0.42,1320,2523.0
GEMMA BY TRISTAN EATON,29,3.15,1.68,0.14,84,11.760000000000002,2828,5000.0
Third Eye Apes V1,1,0.11,0.58,0.0,11,0.0,1026,1895.0
Undead Pastel Club,2,0.22,0.17,0.04,17,0.68,6148,9999.0
Galaxy-Warriors,6,0.65,1.07,0.04,107,4.28,4003,9999.0
LIT Project Two: Motion,35,3.8,1.36,0.02,63,1.26,3646,4619.0
Crypto Bull Society,3,0.33,0.04,0.48,3,1.44,4359,7777.0
Memberships - Mirage Gallery,4,0.43,9.8,0.15,5,0.75,84,51.0
Adam Bomb Squad,59,6.41,0.74,0.5,186,93.0,8627,24999.0
MAX PAIN AND FRENS BY XCOPY,67,7.27,1.35,1.16,101,117.16,3456,7469.0
LATENCY,13,1.41,260.0,0.09,13,1.17,348,5.0
"IlluminatiNFT, The Believer",30,3.26,3000.0,0.01,30,0.3,3139,1.0
YEAR OF THE WOMAN,62,6.73,3.01,0.03,177,5.31,2461,5882.0
Life of Mon,12,1.3,1200.0,0.75,12,9.0,96,1.0
Seekers of Truth IlluminatiNFT Mint Pass,35,3.8,1525.0,0.01,61,0.61,3844,4.0
Imaginary Editions,3,0.33,3.0,0.02,3,0.06,656,100.0
The Kiss Precise,76,8.25,17.85,0.2,133,26.6,445,745.0
Nametag,49,5.32,0.22,0.01,53,0.53,21130,23716.0
The Metascapes,23,2.5,1.76,0.09,45,4.05,1438,2555.0
Nudie Community Official,9,0.98,0.21,0.02,21,0.42,4885,10000.0
Rubber Duckz,118,12.81,10.95,0.1,219,21.900000000000002,893,2000.0
Yokai Kingdom Genesis,8,0.87,0.24,0.04,21,0.84,2473,8888.0
EnterDAO Sharded Minds,17,1.85,1.62,0.09,81,7.29,1585,5000.0
Rug Radio - Genesis NFT,74,8.03,0.8,0.38,161,61.18,10106,20000.0
THE REBELS by House of Kalinkin,11,1.19,0.34,0.01,34,0.34,4371,10101.0
IGNEUS by Ivan Pedretti,1,0.11,10.0,0.0,1,0.0,4,10.0
Flipmap,15,1.63,0.55,0.02,46,0.92,2941,8300.0
Cath Simard Editions,8,0.87,800.0,0.8,8,6.4,207,1.0
A Special Edition,7,0.76,13.0,0.13,26,3.38,73,200.0
Fyat Lux (Dawn Collection),35,3.8,1.08,0.07,87,6.090000000000001,3830,8080.0
Nifty Royale X Ryan Newburn GM Iceland,3,0.33,9.8,0.03,5,0.15,47,51.0
Rug Radio Membership Pass,78,8.47,0.6,0.06,121,7.26,13681,20000.0
DEGENERATE/REGENERATE,44,4.78,1.45,0.12,107,12.84,4278,7400.0
Keep Watch Crew,4,0.43,0.39,0.04,5,0.2,690,1269.0
Every Icon,33,3.58,9.77,0.14,50,7.000000000000001,314,512.0
IlluminatiNFT,34,3.69,1.49,0.22,121,26.62,3587,8128.0
-SUBTRACTION-,13,1.41,2.73,0.5,14,7.0,348,512.0
FriendsWithYou,17,1.85,850.0,2.1,17,35.7,874,2.0
Synthetic Dreams by Refik Anadol,7,0.76,1.1,1.7,11,18.7,605,1000.0
Feral File #009 - Unsupervised,9,0.98,0.56,0.4,20,8.0,2406,3554.0
glitch crystal monsters by Alida Sun,16,1.74,2.3,0.44,23,10.12,640,1000.0
Voxel Ville Official,9,0.98,0.26,0.18,13,2.34,1740,5003.0
Rocket Riders NFT,1,0.11,0.09,0.01,1,0.01,425,1128.0
Open Editions by Stefano Contiero,6,0.65,28.57,1.0,8,8.0,24,28.0
Rebel Bots,8,0.87,0.48,0.35,48,16.799999999999997,3373,10000.0
Gangland Skulls,1,0.11,0.27,0.12,1,0.12,598,373.0
Gutter Punks Flyer - Azuki,53,5.75,0.93,0.05,93,4.65,5569,9999.0
Azuki,54,5.86,1.0,27.3,100,2730.0,5481,10000.0
Totality by Hideki Tsukamoto,20,2.17,4.96,0.18,20,3.5999999999999996,390,403.0
Fractal Chaos Abstract Collection,1,0.11,16.67,0.0,1,0.0,3,6.0
Doodles,52,5.65,1.19,14.0,119,1666.0,4461,10000.0
Fusion by Hideki Tsukamoto,19,2.06,7.13,0.24,73,17.52,590,1024.0
6529 Gradient,2,0.22,1.98,10.65,2,21.3,48,101.0
GM - hDkm5ZOvgZ,1,0.11,100.0,0.0,1,0.0,1,1.0
clubngmi,1,0.11,100.0,0.85,1,0.85,195,1.0
Loot Character Note,3,0.33,1.71,0.0,3,0.0,175,175.0
Loot Character (for Adventurers),3,0.33,1.3,0.0,3,0.0,174,231.0
Fatales,13,1.41,0.27,0.01,27,0.27,3817,10000.0
Singularity by Hideki Tsukamoto,20,2.17,4.59,2.5,47,117.5,396,1024.0
Lunar Moon Plots,1,0.11,0.42,3.25,1,3.25,173,239.0
Cyber Curated,2,0.22,66.67,15.5,2,31.0,74,3.0
Zora,12,1.3,0.42,0.02,37,0.74,4720,8885.0
CryptoPunks,63,6.84,1.69,67.5,169,11407.5,3423,9999.0
EightBit Me,139,15.09,8.02,0.02,713,14.26,2195,8888.0
The Subtle Art of Not Giving a Fuck x Mark Manson,24,2.61,8.75,0.06,97,5.819999999999999,752,1109.0
LIT Project Two: Flux,32,3.47,0.82,0.02,36,0.72,4036,4369.0
The Noble Medici,13,1.41,1300.0,0.02,13,0.26,1417,1.0
Jaason Collection,1,0.11,0.0,5.0,0,0.0,1,1.0
POTEnZA,3,0.33,0.74,0.03,9,0.27,478,1215.0
Afterlife ID,3,0.33,0.19,0.04,3,0.12,725,1614.0
AiVATAR,25,2.71,5.23,0.02,314,6.28,1515,6000.0
Dirtybird Flight Club,8,0.87,0.14,0.02,13,0.26,3571,9090.0
The Worm Vigil,4,0.43,0.16,0.01,4,0.04,1663,2569.0
Impermanent Digital,5,0.54,0.71,0.02,20,0.4,1408,2828.0
RUGSTORE.exchange,4,0.43,0.3,0.03,10,0.3,838,3333.0
Amulets V4,5,0.54,0.67,0.05,10,0.5,348,1501.0
Unstoppable Domains,19,2.06,0.01,0.01,41,0.41000000000000003,64678,319053.0
On Chain Kongz (Untradable),11,1.19,1500.0,0.0,15,0.0,0,0.0
mfatches,4,0.43,3.44,0.01,31,0.31,358,902.0
Mutant Lads,5,0.54,1.26,0.01,16,0.16,719,1272.0
Two Bit Bears Generation Three,1,0.11,0.2,0.15,1,0.15,277,497.0
Bubblegum Puppies,1,0.11,0.01,0.02,1,0.02,2931,10000.0
Analog Summer,7,0.76,2.59,0.03,32,0.96,573,1234.0
AKC Pets,3,0.33,0.04,0.01,5,0.05,4157,11999.0
Dawn Key,3,0.33,300.0,0.15,3,0.44999999999999996,155,1.0
Pukenza,43,4.67,1.32,0.05,106,5.300000000000001,3589,8010.0
Davinci from AI Maker Labs,9,0.98,1.35,0.01,18,0.18,884,1333.0
BLUE UNIVERSE Collection,1,0.11,16.67,0.1,2,0.2,6,12.0
Time Squared by steen x n-e-o,28,3.04,20.28,0.09,43,3.8699999999999997,156,212.0
Larva Lads,36,3.91,1.44,0.07,72,5.040000000000001,2683,5000.0
Chromospheres,3,0.33,0.85,0.03,6,0.18,306,707.0
Woodies Special Mints,19,2.06,1233.33,0.01,37,0.37,2421,3.0
Ape Kids Club (AKC),8,0.87,0.1,0.12,10,1.2,5146,9999.0
The GM Collection by MetaWatches,1,0.11,17.65,5.0,3,15.0,11,17.0
Earth's Landscapes Alive: Genesis Series,5,0.54,16.67,3.5,5,17.5,18,30.0
OBSCURE ALTERATION COLLABORATION SERIES W/ HOLLOWSUN,2,0.22,2.0,0.25,2,0.5,40,100.0
Vortex by Spectra.art,4,0.43,1.06,0.02,15,0.3,587,1414.0
Generation: Habibi,6,0.65,1.32,0.45,12,5.4,625,907.0
NFTBOY: Consoles,4,0.43,0.41,0.03,6,0.18,863,1452.0
Bubblegum Kids,4,0.43,0.11,0.09,11,0.99,3587,10000.0
Lazy Lions Bungalows,10,1.09,0.13,0.04,13,0.52,4586,10262.0
MultiverseVM,18,1.95,0.66,0.37,53,19.61,2198,7998.0
Neurolotus,1,0.11,2.27,0.0,1,0.0,9,44.0
ETERNAL FRAGMENTS,4,0.43,0.78,0.01,22,0.22,987,2827.0
NFTBOY: Bored Ape Racers,4,0.43,0.29,0.01,8,0.08,890,2777.0
CyberKongz VX,27,2.93,0.32,1.1,48,52.800000000000004,3017,14824.0
Lazy Lions,20,2.17,0.26,1.39,26,36.14,5110,10079.0
CyberKongz,11,1.19,0.3,4.9,15,73.5,2368,5000.0
The Everywhere,1,0.11,100.0,0.0,1,0.0,1,1.0
RiseAngle Membership,1,0.11,0.25,0.18,1,0.18,107,400.0
Birds Club,3,0.33,10.26,0.5,4,2.0,38,39.0
Platon Genesis NFT Collection,34,3.69,307.14,0.15,43,6.45,126,14.0
Made By Ape,4,0.43,1.44,0.02,9,0.18,340,627.0
Liminals by Travis LeRoy Southworth,7,0.76,2.05,0.06,21,1.26,397,1024.0
BFF Friendship Bracelets,62,6.73,0.96,0.74,81,59.94,7193,8444.0
STARKADE: Legion,20,2.17,0.81,0.06,57,3.42,2005,7015.0
The Tiger Archives - PMC x Tiger Beer,13,1.41,0.34,0.02,23,0.46,2777,6688.0
Lowest Effort Punks,5,0.54,1.09,0.01,10,0.1,287,915.0
ETH Walkers,6,0.65,0.3,0.01,11,0.11,1248,3720.0
SABET V2,5,0.54,2.84,0.07,6,0.42000000000000004,172,211.0
Sabet Sketchbook,2,0.22,3.03,0.07,2,0.14,282,66.0
SABET LOVE,4,0.43,31.25,0.09,5,0.44999999999999996,350,16.0
NYC February 19th 2020,6,0.65,600.0,0.0,6,0.0,12583,1.0
Decentraland Names,11,1.19,0.04,0.01,14,0.14,13053,33499.0
HELLO365DAYSWTF,5,0.54,0.09,0.01,5,0.05,5353,5489.0
Decentraland Wearables,11,1.19,0.09,0.01,64,0.64,10613,71563.0
Neon District,4,0.43,0.01,0.008,4,0.032,2444,46853.0
MegaCryptoPolis,13,1.41,0.02,0.0,14,0.0,24052,89553.0
Decentraland,15,1.63,0.05,3.19,50,159.5,6917,97405.0
Gods Unchained Collectibles,3,0.33,0.01,0.0,5,0.0,7867,37935.0
Arcona Digital Land,2,0.22,0.01,0.05,2,0.1,4291,14180.0
Gutter Punks Flyer - Cool Cats,66,7.17,1.44,0.08,143,11.44,5391,9941.0
MetaHero Universe: Generative Identities,7,0.76,0.11,4.49,7,31.43,255,6627.0
Bored Ape Chemistry Club,16,1.74,566.67,34.4,17,584.8,801,3.0
Wicked Ape Bone Club,7,0.76,0.14,0.04,14,0.56,4957,10000.0
FVCK_CRYSTAL//,34,3.69,1.61,1.29,67,86.43,2296,4169.0
Cool Cats NFT,67,7.27,1.43,7.88,142,1118.96,5381,9941.0
Meebits,105,11.4,2.36,4.9,472,2312.8,6172,20000.0
KINGS OF LEON x YELLOWHEART NFTS,8,0.87,0.15,0.03,10,0.3,4967,6479.0
Max Capacity,1,0.11,2.17,0.75,1,0.75,31,46.0
The Skull Collection by Amy Karle,1,0.11,5.0,1.5,1,1.5,32,20.0
Meta Monsters | MM,3,0.33,1.73,0.0,26,0.0,283,1500.0
Genji Gang,1,0.11,0.17,0.01,1,0.01,213,577.0
Gutter Juice,21,2.28,0.95,0.25,241,60.25,7790,25321.0
Super Ordinary Villains - SOV,4,0.43,0.11,0.04,10,0.4,4742,8888.0
FenDAO OG,2,0.22,0.0,0.1,0,0.0,285,1.0
Kami Genesis,1,0.11,0.03,0.01,1,0.01,1415,2898.0
Sheet Fighter,6,0.65,0.68,0.05,60,3.0,1047,8887.0
Gnomenclature,4,0.43,1.45,0.0,103,0.0,1432,7111.0
A LIT Invitation to Kindness,29,3.15,966.67,0.01,29,0.29,6106,3.0
I'm a Kitty Cat NFT,1,0.11,2.42,0.12,4,0.48,83,165.0
Buy Your Own Time (BYOT),7,0.76,13.16,0.03,70,2.1,111,532.0
The Jims,23,2.5,3.08,0.07,63,4.41,1110,2048.0
Wolf Game - Wool Pouch,32,3.47,2.23,0.4,212,84.80000000000001,2979,9520.0
EvoSnails GardenScapes,2,0.22,0.27,0.01,5,0.05,649,1841.0
Gutter Craniums,1,0.11,0.01,0.0,1,0.0,2325,10000.0
Hammie Game Official,2,0.22,0.1,0.0,6,0.0,1021,5985.0
Bear Game Gen Y,4,0.43,0.36,0.01,13,0.13,392,3581.0
gzcRXX87h,6,0.65,0.14,0.0,14,0.0,3905,10066.0
Uncool Cats NFT,8,0.87,0.37,0.01,26,0.26,2661,6969.0
//CreativeWorkStudios.,8,0.87,200.0,0.18,10,1.7999999999999998,856,5.0
Wolf Game - Genesis Land,44,4.78,1.89,0.28,377,105.56000000000002,5187,19972.0
Bit Monsters NFT,4,0.43,0.12,0.0,8,0.0,2006,6667.0
Noundles,11,1.19,0.47,0.03,35,1.05,3181,7465.0
ZenAcademy,67,7.27,3500.0,0.2,70,14.0,5239,2.0
ExpansionPunks,13,1.41,0.59,0.09,59,5.31,3224,9985.0
VOID - Visitors of Imma Degen,9,0.98,0.71,0.06,71,4.26,2897,9999.0
THE COACH NFT,1,0.11,0.2,0.25,1,0.25,219,500.0
Queens+Kings Traits,45,4.89,4.96,0.02,495,9.9,525,9989.0
SEEDS by Lucien Smith,4,0.43,0.42,0.09,7,0.63,688,1649.0
MURI by Haus,10,1.09,0.21,0.68,21,14.280000000000001,6306,10000.0
XOLO Keys,7,0.76,700.0,0.18,7,1.26,4481,1.0
Villagers of XOLO,5,0.54,0.23,0.1,30,3.0,4915,13086.0
Mythia: Origins,6,0.65,0.8,0.15,8,1.2,597,1000.0
Sad Bots Genesis,2,0.22,0.19,0.02,6,0.12,1927,3090.0
Kishis Ninjas,1,0.11,0.06,0.12,1,0.12,332,1603.0
- TronWars -,10,1.09,0.17,0.08,15,1.2,4841,8888.0
HYPEBEARSCLUB.OFFICIAL,2,0.22,0.03,0.06,3,0.18,4709,9999.0
The Beeings,9,0.98,0.26,0.02,26,0.52,5474,10000.0
Sacred Skulls (Official),23,2.5,0.65,0.07,58,4.0600000000000005,3945,8888.0
Shields,13,1.41,0.8,0.12,40,4.8,1568,5000.0
Killer GF,10,1.09,0.26,0.25,20,5.0,4077,7762.0
MEV Army,30,3.26,0.79,0.06,79,4.74,3819,9999.0
Rave Pigs,4,0.43,0.2,0.02,13,0.26,2740,6657.0
FLUF World: Burrows,24,2.61,0.64,0.62,67,41.54,3448,10500.0
Doodle Apes Society (D.A.S),3,0.33,0.12,0.0,3,0.0,1188,2501.0
Doge Pound Christmas,4,0.43,0.14,0.01,6,0.06,2414,4186.0
Deez Christmas Nuts (Official),2,0.22,0.07,0.05,2,0.1,1238,2749.0
The Labyrinth NFT,2,0.22,0.3,0.01,3,0.03,782,994.0
My Pet Hooligan,10,1.09,0.17,1.25,15,18.75,5063,8888.0
NobiToadz,5,0.54,6.98,0.0,279,0.0,829,3998.0
Players Only (Official),2,0.22,0.09,0.01,4,0.04,1727,4456.0
Winter Apes NFT,1,0.11,0.14,0.01,2,0.02,506,1443.0
Emoji Keys,4,0.43,0.42,0.01,42,0.42,1384,10000.0
Whales.Game,4,0.43,0.04,0.0,11,0.0,3665,26505.0
The Vampire Game - Legacy,2,0.22,0.16,0.06,3,0.18,658,1822.0
JavaJelly,1,0.11,0.07,0.0,2,0.0,643,3075.0
Poolsuite - Executive Member,44,4.78,3.88,1.6,97,155.20000000000002,1956,2500.0
Sherbet NFTs,3,0.33,0.06,0.06,5,0.3,3571,7777.0
BaboonBet,12,1.3,1.02,0.0,102,0.0,2425,10000.0
Wolf Game - Farmer,33,3.58,2.15,0.6,252,151.2,3337,11738.0
JRNY CLUB OFFICIAL,10,1.09,0.16,1.54,16,24.64,6411,10000.0
Legend Maps: Founder Maps,9,0.98,0.26,0.18,15,2.6999999999999997,1725,5757.0
Genetic Chain - Ikebana,2,0.22,0.16,0.02,2,0.04,1098,1213.0
Deera,1,0.11,1.0,0.3,1,0.3,75,100.0
Token Titties ( . Y . ),1,0.11,0.4,0.0,1,0.0,88,251.0
Stringify(door),4,0.43,0.12,0.0,9,0.0,3330,7500.0
Ninjalerts Lifetime License,11,1.19,1100.0,0.18,11,1.98,1023,1.0
Game Disease,3,0.33,0.09,0.06,6,0.36,1893,6412.0
Awakened - MultiPass,2,0.22,0.06,0.04,3,0.12,2071,4905.0
Monster Satoshibles,2,0.22,0.14,0.06,3,0.18,510,2184.0
TEGSNFT,1,0.11,0.16,0.005,3,0.015,682,1902.0
Women and Weapons,22,2.39,0.93,0.23,93,21.39,5781,10000.0
Genetic Chain - Founders Pass,6,0.65,0.59,0.1,6,0.6000000000000001,580,1014.0
Zombie Penguins,1,0.11,0.02,0.0,1,0.0,930,5834.0
ShogunSamurais,2,0.22,0.05,0.01,4,0.04,2846,7470.0
EGS Founding Fathers (gen 1),1,0.11,0.28,0.04,1,0.04,205,356.0
Metaminds,2,0.22,0.19,0.01,3,0.03,579,1600.0
GaiaEliteClub,1,0.11,0.06,0.03,2,0.06,1387,3549.0
BarrelFi Genesis Vintage: Striped Pig Pixie Collection,2,0.22,2.65,0.111,3,0.333,43,113.0
At The Cusp,1,0.11,20.0,0.04,1,0.04,144,5.0
Deez Nuts (Official Nuts),3,0.33,0.08,0.2,8,1.6,2117,10000.0
Spiral Frequencies,11,1.19,0.41,0.06,26,1.56,3230,6315.0
Yolo Dice,4,0.43,0.14,0.01,5,0.05,985,3636.0
The Goobers,4,0.43,0.09,0.08,13,1.04,4690,14554.0
0xVampire Project,4,0.43,0.07,0.0,7,0.0,4407,9861.0
BLU Blox,9,0.98,0.19,0.01,19,0.19,3747,10000.0
Frogs In Disguise,2,0.22,0.05,0.0,5,0.0,3243,10005.0
Crypto Alien Punk v1,3,0.33,0.2,0.0,20,0.0,1208,10000.0
Space Dinos Club,1,0.11,0.01,0.01,1,0.01,3936,9521.0
DEMIGODS OF THE AKKI METAVERSE,1,0.11,1.61,0.06,1,0.06,44,62.0
Invisible Man NFT,1,0.11,0.06,0.0,2,0.0,1162,3500.0
Duckpics,1,0.11,0.99,0.0,1,0.0,34,101.0
Flowtys,10,1.09,0.22,0.09,22,1.98,3739,10000.0
Lysergic Labs Shroomz,2,0.22,0.06,0.01,5,0.05,3160,8590.0
Frontier Game,22,2.39,185.71,0.07,104,7.280000000000001,7209,56.0
CryptoCyberPunkz,1,0.11,0.43,0.02,2,0.04,152,466.0
Doge Pound Puppies,5,0.54,0.08,0.11,7,0.77,4755,8268.0
AfroDroids By Owo,4,0.43,0.27,0.01,33,0.33,3640,12115.0
Mighty Manateez,8,0.87,0.38,0.01,38,0.38,2491,10000.0
FUR BRAWLS - Dark Bunnies,4,0.43,0.2,0.01,9,0.09,1741,4397.0
FUR BRAWLS - Light Bunnies,3,0.33,0.27,0.01,12,0.12,1719,4451.0
CyberPunkA12,3,0.33,0.36,0.01,12,0.12,826,3367.0
Party Bones,2,0.22,0.06,0.01,3,0.03,418,5440.0
Gauntlets,8,0.87,0.15,0.07,15,1.05,3779,10000.0
SpacePunksClub,3,0.33,0.03,0.04,3,0.12,4404,9995.0
Evaverse Turtle Troop,5,0.54,1.16,0.05,58,2.9000000000000004,1747,5000.0
Cybermon Official,2,0.22,0.32,0.02,3,0.06,339,927.0
The Doge Pound,9,0.98,0.12,0.72,12,8.64,5558,10000.0
Sewer Rat Social Club,6,0.65,0.29,0.03,26,0.78,2366,8888.0
Blockchain Art Institute,6,0.65,0.08,0.02,7,0.14,755,8893.0
Rogue Society Bots,7,0.76,0.06,0.01,9,0.09,7087,15777.0
The Seekers,20,2.17,0.7,0.08,337,26.96,6008,47895.0
Titan Tiki 3D,2,0.22,0.28,0.11,2,0.22,314,722.0
PartyBear,14,1.52,0.42,0.73,41,29.93,4076,9668.0
ASM AIFA All-Stars,26,2.82,0.98,0.17,333,56.61000000000001,3384,34000.0
FLUF Haus,2,0.22,60.0,0.09,3,0.27,493,5.0
FLUF World: Thingies,15,1.63,0.51,0.82,49,40.18,3038,9580.0
ASM AIFA Genesis,8,0.87,0.29,5.24,29,151.96,625,10000.0
FLUF World: Scenes & Sounds,17,1.85,79.31,0.03,46,1.38,2876,58.0
Titan Tiki,3,0.33,0.3,0.06,3,0.18,465,1000.0
Jadu Jetpack,7,0.76,0.63,3.2,7,22.400000000000002,741,1111.0
Lobby Lobsters,11,1.19,0.71,0.02,71,1.42,2531,10000.0
Maneki Gang,5,0.54,0.55,0.01,62,0.62,2175,11358.0
FLUF World,30,3.26,0.89,2.78,89,247.42,3734,10000.0
